Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 6
Minimum dominant weight: 6.0008458e-01
Maximum second weight: 3.0650937e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
126     22x22       9.85265110e-01       5.45599555e-03      1            not tight
127     22x22       9.81938713e-01       8.83378267e-03      1            not tight
128     22x22       9.87925501e-01       5.43178342e-03      1            not tight
129     22x22       9.84408090e-01       8.82126119e-03      1            not tight
130     22x22       9.90577719e-01       5.43113267e-03      1            not tight
131     22x22       9.84135337e-01       8.09741195e-03      1            not tight
132     22x22       9.86698838e-01       7.13469483e-03      1            not tight
133     22x22       9.92861213e-01       4.18311313e-03      1            not tight
134     22x22       9.82885914e-01       8.65670690e-03      1            not tight
135     22x22       9.78626574e-01       1.07917334e-02      2            not tight
136     22x22       9.87258805e-01       5.84331931e-03      1            not tight
137     22x22       9.90446951e-01       4.72566265e-03      1            not tight
138     22x22       9.89202015e-01       5.44518509e-03      1            not tight
139     22x22       9.92290583e-01       4.43942391e-03      1            not tight
140     22x22       9.90820311e-01       4.79852418e-03      1            not tight
141     22x22       9.93710834e-01       2.69984133e-03      1            not tight
142     22x22       9.96800018e-01       1.47620092e-03      1            not tight
143     22x22       9.88751823e-01       5.21958229e-03      1            not tight
144     22x22       9.88416885e-01       6.09117577e-03      1            not tight
145     22x22       9.89320791e-01       5.60899648e-03      1            not tight
146     22x22       9.91493887e-01       4.27634319e-03      1            not tight
147     22x22       9.90667721e-01       5.67233456e-03      1            not tight
148     22x22       9.92811842e-01       4.32621057e-03      1            not tight
149     22x22       9.95617104e-01       1.85368649e-03      1            not tight
150     22x22       9.95332301e-01       2.89829614e-03      1            not tight
151     22x22       9.96571111e-01       2.04072438e-03      1            not tight
152     22x22       9.91206309e-01       5.03803824e-03      1            not tight
153     22x22       9.91477051e-01       4.29891907e-03      1            not tight
154     22x22       9.90940812e-01       4.72729721e-03      1            not tight
155     22x22       9.92483707e-01       3.54208143e-03      1            not tight
156     22x22       9.92935200e-01       4.20182877e-03      1            not tight
157     22x22       9.94283072e-01       3.22151095e-03      1            not tight
158     22x22       9.94865776e-01       2.54254012e-03      1            not tight
159     22x22       9.94396082e-01       3.91274039e-03      1            not tight
160     22x22       9.95315375e-01       3.28851813e-03      1            not tight
161     22x22       9.92227160e-01       4.56581538e-03      1            not tight
162     22x22       9.92546272e-01       3.88189951e-03      1            not tight
163     22x22       9.92314621e-01       3.66496818e-03      1            not tight
164     22x22       9.93243857e-01       3.30003814e-03      1            not tight
165     22x22       9.94311814e-01       2.91984982e-03      1            not tight
166     22x22       9.95133294e-01       2.61323014e-03      1            not tight
167     22x22       9.94150246e-01       3.01738985e-03      1            not tight
168     22x22       9.94562975e-01       3.53909598e-03      1            not tight
169     22x22       9.95089392e-01       3.63511133e-03      1            not tight
170     22x22       9.93146504e-01       3.68328356e-03      1            not tight
171     22x22       9.93241201e-01       3.54174409e-03      1            not tight
172     22x22       9.93121318e-01       3.41602489e-03      1            not tight
173     22x22       9.93713723e-01       3.58600635e-03      1            not tight
174     22x22       9.94551677e-01       2.86207821e-03      1            not tight
175     22x22       9.95078733e-01       2.99410745e-03      1            not tight
176     22x22       9.93871554e-01       3.21215626e-03      1            not tight
177     22x22       9.94837040e-01       3.34066211e-03      1            not tight
178     22x22       9.95214335e-01       3.72479273e-03      1            not tight
179     22x22       9.93672857e-01       3.36806198e-03      1            not tight
180     22x22       9.93728259e-01       3.38171539e-03      1            not tight
181     22x22       9.93492883e-01       3.74020663e-03      1            not tight
182     22x22       9.94133704e-01       3.46862082e-03      1            not tight
183     22x22       9.93730096e-01       3.51594785e-03      1            not tight
184     22x22       9.94844041e-01       3.55090842e-03      1            not tight
185     22x22       9.95164926e-01       3.85593585e-03      1            not tight
186     22x22       9.93850318e-01       3.56379049e-03      1            not tight
187     22x22       9.93805817e-01       3.65290344e-03      1            not tight
