Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 7
Minimum dominant weight: 6.4513636e-01
Maximum second weight: 1.7449463e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
71      22x22       9.89576499e-01       3.86138728e-03      1            not tight
72      22x22       9.89691006e-01       3.90219031e-03      1            not tight
73      22x22       9.79529619e-01       1.23594000e-02      2            not tight
74      22x22       9.68622048e-01       2.16833708e-02      2            not tight
75      22x22       9.92414557e-01       3.64837417e-03      1            not tight
76      22x22       9.88671639e-01       6.11836802e-03      1            not tight
77      22x22       9.83902277e-01       1.12561129e-02      2            not tight
78      22x22       6.97060205e-01       1.40828853e-01      7            not tight
79      22x22       6.62726490e-01       1.28892455e-01      7            not tight
80      22x22       9.79659278e-01       1.18673397e-02      2            not tight
81      22x22       9.74906524e-01       1.41615319e-02      2            not tight
82      22x22       9.70256284e-01       2.08657573e-02      2            not tight
83      22x22       9.70968131e-01       1.91068197e-02      2            not tight
84      22x22       9.94491593e-01       2.30843187e-03      1            not tight
85      22x22       9.93261190e-01       2.54085405e-03      1            not tight
86      22x22       9.80623917e-01       1.48337768e-02      2            not tight
87      22x22       9.83011391e-01       1.24516444e-02      2            not tight
88      22x22       6.76757867e-01       1.74494632e-01      6            not tight
89      22x22       9.78194012e-01       1.58715215e-02      2            not tight
90      22x22       9.84978601e-01       8.81488783e-03      1            not tight
91      22x22       9.72623569e-01       1.67803758e-02      2            not tight
92      22x22       9.74752573e-01       1.40187375e-02      2            not tight
93      22x22       9.95345109e-01       1.79106807e-03      1            not tight
94      22x22       9.94142334e-01       2.75547108e-03      1            not tight
95      22x22       9.81990302e-01       1.34564317e-02      2            not tight
96      22x22       9.79802848e-01       1.51518748e-02      2            not tight
97      22x22       7.44409645e-01       1.52982577e-01      5            not tight
98      22x22       9.77973326e-01       1.55399546e-02      2            not tight
99      22x22       9.77723582e-01       1.52642910e-02      2            not tight
100     22x22       9.79115109e-01       1.01890037e-02      2            not tight
101     22x22       9.74152054e-01       1.07912282e-02      2            not tight
102     22x22       9.94554204e-01       2.55024192e-03      1            not tight
103     22x22       9.90520358e-01       4.51609722e-03      1            not tight
104     22x22       9.83427496e-01       1.11533573e-02      2            not tight
105     22x22       9.04935692e-01       6.76189188e-02      3            not tight
106     22x22       6.45136356e-01       1.56162091e-01      7            not tight
107     22x22       9.73044181e-01       1.73290985e-02      2            not tight
108     22x22       9.75564071e-01       1.54809862e-02      2            not tight
109     22x22       9.78177574e-01       8.84479140e-03      1            not tight
110     22x22       9.77492498e-01       9.78387033e-03      1            not tight
111     22x22       9.90799041e-01       4.21330150e-03      1            not tight
112     22x22       9.89084025e-01       5.50621018e-03      1            not tight
113     22x22       9.86172210e-01       7.90574045e-03      1            not tight
114     22x22       9.66855364e-01       1.71401592e-02      2            not tight
115     22x22       9.92522743e-01       4.29238316e-03      1            not tight
116     22x22       9.76630518e-01       1.17976124e-02      2            not tight
117     22x22       9.80775764e-01       1.01614769e-02      2            not tight
118     22x22       9.79521772e-01       8.42666146e-03      1            not tight
119     22x22       9.82946991e-01       8.42129736e-03      1            not tight
120     22x22       9.85448558e-01       6.79954155e-03      1            not tight
121     22x22       9.87905292e-01       6.72304940e-03      1            not tight
122     22x22       9.87179759e-01       5.62147220e-03      1            not tight
123     22x22       9.89037537e-01       4.54267365e-03      1            not tight
124     22x22       9.86614392e-01       6.47665653e-03      1            not tight
125     22x22       9.84261176e-01       6.41588783e-03      1            not tight
126     22x22       9.81715107e-01       8.42405074e-03      1            not tight
127     22x22       9.83409911e-01       7.86474159e-03      1            not tight
128     22x22       9.81727076e-01       8.18981323e-03      1            not tight
129     22x22       9.79667089e-01       1.10624022e-02      2            not tight
130     22x22       9.78085756e-01       1.13679367e-02      2            not tight
131     22x22       9.84380483e-01       6.95988493e-03      1            not tight
132     22x22       9.89791127e-01       4.41127828e-03      1            not tight
133     22x22       9.80797026e-01       1.04749942e-02      2            not tight
134     22x22       9.86071719e-01       6.03622781e-03      1            not tight
135     22x22       9.80819443e-01       1.00177199e-02      2            not tight
136     22x22       9.81700235e-01       7.81421344e-03      1            not tight
137     22x22       9.82646269e-01       8.84266795e-03      1            not tight
138     22x22       9.74173257e-01       1.36156720e-02      2            not tight
139     22x22       9.74875817e-01       1.47146767e-02      2            not tight
140     22x22       9.89820631e-01       4.09796959e-03      1            not tight
141     22x22       9.88186781e-01       5.36649005e-03      1            not tight
142     22x22       9.90934668e-01       4.08872478e-03      1            not tight
143     22x22       9.84383641e-01       6.51199916e-03      1            not tight
144     22x22       9.84995523e-01       6.90851845e-03      1            not tight
145     22x22       9.84071404e-01       7.84421035e-03      1            not tight
146     22x22       9.86947451e-01       7.14651366e-03      1            not tight
147     22x22       9.83876484e-01       9.47539672e-03      1            not tight
148     22x22       9.86637537e-01       8.67816863e-03      1            not tight
149     22x22       9.84588689e-01       8.39699021e-03      1            not tight
150     22x22       9.87531429e-01       6.78425591e-03      1            not tight
151     22x22       9.93307686e-01       4.14729744e-03      1            not tight
152     22x22       9.84025525e-01       8.41148048e-03      1            not tight
153     22x22       9.81773066e-01       9.06135021e-03      1            not tight
154     22x22       9.86623573e-01       7.36641531e-03      1            not tight
155     22x22       9.90717213e-01       5.77999488e-03      1            not tight
156     22x22       9.86258553e-01       8.55331672e-03      1            not tight
157     22x22       9.90463389e-01       6.90626784e-03      1            not tight
158     22x22       9.86712435e-01       8.21694329e-03      1            not tight
159     22x22       9.89555383e-01       5.51871785e-03      1            not tight
160     22x22       9.95654320e-01       2.36486329e-03      1            not tight
161     22x22       9.86664303e-01       7.51792814e-03      1            not tight
162     22x22       9.88148864e-01       6.54181718e-03      1            not tight
163     22x22       9.89832415e-01       6.47257234e-03      1            not tight
164     22x22       9.91591544e-01       5.79601230e-03      1            not tight
165     22x22       9.89892474e-01       7.08698432e-03      1            not tight
166     22x22       9.91701378e-01       6.34299241e-03      1            not tight
167     22x22       9.90448213e-01       6.55737478e-03      1            not tight
168     22x22       9.91589216e-01       5.51592978e-03      1            not tight
169     22x22       9.95537726e-01       2.74603853e-03      1            not tight
170     22x22       9.89709754e-01       6.74319796e-03      1            not tight
171     22x22       9.91177904e-01       5.53917904e-03      1            not tight
172     22x22       9.90930156e-01       6.32341554e-03      1            not tight
173     22x22       9.91319339e-01       6.57820100e-03      1            not tight
174     22x22       9.91791008e-01       6.03873649e-03      1            not tight
175     22x22       9.92191623e-01       6.22219674e-03      1            not tight
176     22x22       9.91422137e-01       6.23786545e-03      1            not tight
177     22x22       9.91906143e-01       6.00562051e-03      1            not tight
178     22x22       9.93217648e-01       5.34271213e-03      1            not tight
179     22x22       9.90920224e-01       6.47467768e-03      1            not tight
180     22x22       9.91555201e-01       6.04052455e-03      1            not tight
181     22x22       9.90782412e-01       6.98447957e-03      1            not tight
182     22x22       9.91854822e-01       6.23580159e-03      1            not tight
183     22x22       9.91319875e-01       6.71825999e-03      1            not tight
184     22x22       9.91645772e-01       6.66539143e-03      1            not tight
185     22x22       9.91943513e-01       6.72970895e-03      1            not tight
186     22x22       9.91105853e-01       6.81511955e-03      1            not tight
187     22x22       9.91247948e-01       6.74034893e-03      1            not tight
