Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 11
Minimum dominant weight: 5.0381444e-01
Maximum second weight: 1.7211392e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
92      22x22       9.99999999e-01       3.60006902e-10      1            tight
93      22x22       9.99999999e-01       4.46003383e-10      1            tight
94      22x22       9.99999999e-01       5.52745349e-10      1            tight
95      22x22       9.99999999e-01       1.74022772e-10      1            tight
96      22x22       9.99999999e-01       2.48762869e-10      1            tight
97      22x22       1.00000000e+00       1.65912349e-10      1            tight
98      22x22       9.99999999e-01       2.68286350e-10      1            tight
99      22x22       9.99999999e-01       1.86275382e-10      1            tight
100     22x22       9.99999999e-01       3.13022618e-10      1            tight
101     22x22       9.99999999e-01       1.93563732e-10      1            tight
102     22x22       9.99999999e-01       2.43167855e-10      1            tight
103     22x22       1.00000000e+00       1.66700602e-10      1            tight
104     22x22       9.99999999e-01       2.88156692e-10      1            tight
105     22x22       9.99999999e-01       2.85184749e-10      1            tight
106     22x22       1.00000000e+00       2.50186416e-10      1            tight
107     22x22       9.99999999e-01       3.13336594e-10      1            tight
108     22x22       9.99999999e-01       3.99319259e-10      1            tight
109     22x22       9.99999999e-01       2.06461859e-10      1            tight
110     22x22       1.00000000e+00       1.16405084e-10      1            tight
111     22x22       1.00000000e+00       1.92191212e-10      1            tight
112     22x22       1.00000000e+00       1.15206984e-10      1            tight
113     22x22       1.00000000e+00       1.69074122e-10      1            tight
114     22x22       1.00000000e+00       1.51029378e-10      1            tight
115     22x22       1.00000000e+00       1.35730182e-10      1            tight
116     22x22       9.99999999e-01       1.88281841e-10      1            tight
117     22x22       9.99999999e-01       1.77165097e-10      1            tight
118     22x22       1.00000000e+00       1.25219937e-10      1            tight
119     22x22       1.00000000e+00       9.43526531e-11      1            tight
120     22x22       1.00000000e+00       1.16751181e-10      1            tight
121     22x22       1.00000000e+00       8.75961786e-11      1            tight
122     22x22       1.00000000e+00       8.95553201e-11      1            tight
123     22x22       1.00000000e+00       6.52817197e-11      1            tight
124     22x22       1.00000000e+00       5.42390293e-11      1            tight
125     22x22       1.00000000e+00       1.07173450e-10      1            tight
126     22x22       1.00000000e+00       1.07072373e-10      1            tight
127     22x22       1.00000000e+00       9.82619961e-11      1            tight
128     22x22       1.00000000e+00       7.52646874e-11      1            tight
129     22x22       1.00000000e+00       8.24549712e-11      1            tight
130     22x22       1.00000000e+00       6.04378504e-11      1            tight
131     22x22       1.00000000e+00       6.75617799e-11      1            tight
132     22x22       1.00000000e+00       6.18614438e-11      1            tight
133     22x22       1.00000000e+00       5.08654685e-11      1            tight
134     22x22       1.00000000e+00       8.88915336e-11      1            tight
135     22x22       1.00000000e+00       8.35693005e-11      1            tight
136     22x22       1.00000000e+00       7.68565229e-11      1            tight
137     22x22       1.00000000e+00       6.60772820e-11      1            tight
138     22x22       1.00000000e+00       5.77113262e-11      1            tight
139     22x22       1.00000000e+00       4.60829631e-11      1            tight
140     22x22       1.00000000e+00       4.98810903e-11      1            tight
141     22x22       1.00000000e+00       5.66800391e-11      1            tight
142     22x22       1.00000000e+00       4.71308526e-11      1            tight
143     22x22       1.00000000e+00       7.47219872e-11      1            tight
144     22x22       1.00000000e+00       6.68714870e-11      1            tight
145     22x22       1.00000000e+00       6.83842984e-11      1            tight
146     22x22       1.00000000e+00       6.30738493e-11      1            tight
147     22x22       1.00000000e+00       4.79340471e-11      1            tight
148     22x22       1.00000000e+00       4.20555689e-11      1            tight
149     22x22       1.00000000e+00       3.94421145e-11      1            tight
150     22x22       1.00000000e+00       5.28765885e-11      1            tight
151     22x22       1.00000000e+00       4.38361526e-11      1            tight
152     22x22       1.00000000e+00       6.78602020e-11      1            tight
153     22x22       1.00000000e+00       5.89572583e-11      1            tight
154     22x22       1.00000000e+00       6.48431956e-11      1            tight
155     22x22       1.00000000e+00       6.15716446e-11      1            tight
156     22x22       1.00000000e+00       4.46051509e-11      1            tight
157     22x22       1.00000000e+00       4.03747175e-11      1            tight
158     22x22       1.00000000e+00       3.32221592e-11      1            tight
159     22x22       1.00000000e+00       5.06898337e-11      1            tight
160     22x22       1.00000000e+00       4.24951036e-11      1            tight
161     22x22       1.00000000e+00       6.54477219e-11      1            tight
162     22x22       1.00000000e+00       5.60774710e-11      1            tight
163     22x22       1.00000000e+00       6.27288579e-11      1            tight
164     22x22       1.00000000e+00       6.04223632e-11      1            tight
165     22x22       1.00000000e+00       4.32718506e-11      1            tight
166     22x22       1.00000000e+00       3.79908834e-11      1            tight
167     22x22       1.00000000e+00       2.90889160e-11      1            tight
168     22x22       1.00000000e+00       4.96449126e-11      1            tight
169     22x22       1.00000000e+00       4.14204743e-11      1            tight
170     22x22       1.00000000e+00       6.43720807e-11      1            tight
171     22x22       1.00000000e+00       5.46003071e-11      1            tight
172     22x22       1.00000000e+00       6.06002812e-11      1            tight
173     22x22       1.00000000e+00       4.17428467e-11      1            tight
174     22x22       1.00000000e+00       4.07900642e-11      1            tight
175     22x22       1.00000000e+00       2.07128966e-11      1            tight
176     22x22       1.00000000e+00       2.72337116e-11      1            tight
177     22x22       1.00000000e+00       4.86619319e-11      1            tight
178     22x22       1.00000000e+00       4.10147662e-11      1            tight
179     22x22       1.00000000e+00       6.35724060e-11      1            tight
180     22x22       1.00000000e+00       5.42577406e-11      1            tight
181     22x22       1.00000000e+00       4.29734646e-11      1            tight
182     22x22       1.00000000e+00       3.40639272e-11      1            tight
183     22x22       1.00000000e+00       2.60815099e-11      1            tight
184     22x22       1.00000000e+00       3.37257949e-11      1            tight
185     22x22       1.00000000e+00       3.44016982e-11      1            tight
186     22x22       1.00000000e+00       4.47766101e-11      1            tight
187     22x22       1.00000000e+00       4.11664816e-11      1            tight
