Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 7
Minimum dominant weight: 7.1371342e-01
Maximum second weight: 1.3136611e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
119     22x22       9.81529374e-01       7.73320678e-03      1            not tight
120     22x22       9.88485281e-01       5.81944261e-03      1            not tight
121     22x22       9.88304139e-01       6.23577610e-03      1            not tight
122     22x22       9.87132609e-01       5.32002236e-03      1            not tight
123     22x22       9.88536685e-01       5.75916955e-03      1            not tight
124     22x22       7.39806277e-01       8.91259570e-02      7            not tight
125     22x22       9.86673928e-01       5.70019401e-03      1            not tight
126     22x22       9.82428856e-01       8.01801057e-03      1            not tight
127     22x22       9.80241702e-01       8.32777100e-03      1            not tight
128     22x22       9.79519081e-01       1.03064490e-02      2            not tight
129     22x22       9.88788786e-01       5.95924581e-03      1            not tight
130     22x22       9.87907677e-01       6.76560039e-03      1            not tight
131     22x22       9.89257103e-01       5.65331486e-03      1            not tight
132     22x22       9.88799490e-01       5.80224225e-03      1            not tight
133     22x22       7.53605577e-01       1.31366111e-01      5            not tight
134     22x22       9.86464913e-01       6.30073048e-03      1            not tight
135     22x22       9.84224100e-01       7.12145680e-03      1            not tight
136     22x22       9.81381865e-01       9.26862034e-03      1            not tight
137     22x22       9.78846087e-01       1.10950548e-02      2            not tight
138     22x22       9.87239574e-01       7.04805556e-03      1            not tight
139     22x22       9.85164600e-01       8.29065963e-03      1            not tight
140     22x22       9.89461814e-01       5.95639764e-03      1            not tight
141     22x22       9.31870787e-01       4.00421352e-02      3            not tight
142     22x22       9.82323707e-01       1.16048220e-02      2            not tight
143     22x22       9.79472522e-01       1.08473752e-02      2            not tight
144     22x22       9.84602463e-01       8.20504782e-03      1            not tight
145     22x22       9.81837025e-01       9.27534037e-03      1            not tight
146     22x22       9.84806319e-01       9.56678355e-03      1            not tight
147     22x22       9.84346877e-01       8.84816493e-03      1            not tight
148     22x22       9.86940904e-01       9.13650388e-03      1            not tight
149     22x22       9.85859674e-01       8.04480540e-03      1            not tight
150     22x22       9.83546126e-01       9.49041435e-03      1            not tight
151     22x22       9.88145490e-01       6.64754905e-03      1            not tight
152     22x22       9.83709882e-01       8.69661862e-03      1            not tight
153     22x22       9.83765063e-01       8.70050391e-03      1            not tight
154     22x22       9.85286903e-01       9.11280789e-03      1            not tight
155     22x22       9.85424676e-01       9.80418862e-03      1            not tight
156     22x22       9.82079543e-01       1.20899532e-02      2            not tight
157     22x22       9.82319490e-01       1.28907515e-02      2            not tight
158     22x22       9.84591749e-01       1.02021434e-02      2            not tight
159     22x22       9.86861871e-01       8.62213575e-03      1            not tight
160     22x22       9.89539592e-01       6.96614099e-03      1            not tight
161     22x22       9.85192590e-01       9.39081333e-03      1            not tight
162     22x22       9.86270260e-01       8.81428649e-03      1            not tight
163     22x22       9.85280251e-01       9.75116504e-03      1            not tight
164     22x22       9.85821220e-01       1.05213912e-02      2            not tight
165     22x22       9.81207193e-01       1.31698129e-02      2            not tight
166     22x22       9.81643265e-01       1.42156514e-02      2            not tight
167     22x22       9.86090284e-01       9.62086379e-03      1            not tight
168     22x22       9.86630343e-01       9.18913211e-03      1            not tight
169     22x22       9.90356515e-01       6.39333378e-03      1            not tight
170     22x22       9.85588700e-01       9.71172280e-03      1            not tight
171     22x22       9.86614080e-01       9.02662720e-03      1            not tight
172     22x22       9.85985388e-01       1.03217270e-02      2            not tight
173     22x22       9.87016290e-01       9.85543758e-03      1            not tight
174     22x22       9.84850372e-01       1.15668445e-02      2            not tight
175     22x22       9.85951512e-01       1.10413109e-02      2            not tight
176     22x22       9.85035882e-01       1.13048988e-02      2            not tight
177     22x22       9.86131568e-01       1.05097699e-02      2            not tight
178     22x22       9.90696667e-01       6.56615541e-03      1            not tight
179     22x22       9.85233996e-01       1.10118685e-02      2            not tight
180     22x22       9.86278552e-01       1.00905195e-02      2            not tight
181     22x22       9.86606197e-01       1.01430374e-02      2            not tight
182     22x22       9.86741269e-01       1.02401768e-02      2            not tight
183     22x22       9.86438767e-01       1.04321490e-02      2            not tight
184     22x22       9.87019617e-01       1.00182287e-02      2            not tight
185     22x22       9.90573335e-01       6.86260822e-03      1            not tight
186     22x22       9.86532976e-01       1.03051626e-02      2            not tight
187     22x22       9.87534738e-01       9.38845365e-03      1            not tight
