Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 7
Minimum dominant weight: 6.4928616e-01
Maximum second weight: 3.2697966e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
75      22x22       9.48104213e-01       3.10758580e-02      2            not tight
76      22x22       9.33510965e-01       2.57358377e-02      3            not tight
77      22x22       9.58634302e-01       1.70049302e-02      3            not tight
78      22x22       9.35620325e-01       2.93480260e-02      3            not tight
79      22x22       9.57833610e-01       1.86426249e-02      3            not tight
80      22x22       9.35059522e-01       2.93901784e-02      3            not tight
81      22x22       9.44626699e-01       2.60152159e-02      3            not tight
82      22x22       9.10005674e-01       2.78569481e-02      5            not tight
83      22x22       8.65408986e-01       4.41797589e-02      5            not tight
84      22x22       9.43454608e-01       2.37836453e-02      4            not tight
85      22x22       9.08054079e-01       4.12880957e-02      4            not tight
86      22x22       9.48147577e-01       1.70865837e-02      4            not tight
87      22x22       9.25196267e-01       2.50638258e-02      4            not tight
88      22x22       9.41489199e-01       2.73351881e-02      3            not tight
89      22x22       9.21329198e-01       2.49193500e-02      4            not tight
90      22x22       9.30327800e-01       2.36285798e-02      4            not tight
91      22x22       8.66186044e-01       4.42551860e-02      5            not tight
92      22x22       8.26058026e-01       7.66386433e-02      5            not tight
93      22x22       9.17579763e-01       3.36414255e-02      5            not tight
94      22x22       8.85711257e-01       4.79840727e-02      5            not tight
95      22x22       9.34771973e-01       2.74185843e-02      4            not tight
96      22x22       9.07860755e-01       3.76321671e-02      4            not tight
97      22x22       9.08719637e-01       4.92118445e-02      4            not tight
98      22x22       9.00051172e-01       3.62588023e-02      5            not tight
99      22x22       8.92972317e-01       4.07911327e-02      4            not tight
100     22x22       8.26348352e-01       7.64051696e-02      5            not tight
101     22x22       8.03779298e-01       1.04167677e-01      5            not tight
102     22x22       8.79649488e-01       7.07444329e-02      4            not tight
103     22x22       8.57836619e-01       8.35775923e-02      4            not tight
104     22x22       9.19552227e-01       3.94901632e-02      3            not tight
105     22x22       9.09942112e-01       3.71680905e-02      3            not tight
106     22x22       8.76414523e-01       5.71873007e-02      3            not tight
107     22x22       8.85151352e-01       3.82604497e-02      5            not tight
108     22x22       8.60041749e-01       6.46229459e-02      5            not tight
109     22x22       8.05821274e-01       1.02388742e-01      5            not tight
110     22x22       8.09163689e-01       1.04164418e-01      5            not tight
111     22x22       8.53506190e-01       1.01551121e-01      4            not tight
112     22x22       8.54737728e-01       9.74991647e-02      4            not tight
113     22x22       9.15480335e-01       3.94218424e-02      3            not tight
114     22x22       9.20349105e-01       2.90661989e-02      3            not tight
115     22x22       8.59680847e-01       8.33490279e-02      3            not tight
116     22x22       8.72466647e-01       5.59283592e-02      5            not tight
117     22x22       8.40089692e-01       9.05506790e-02      5            not tight
118     22x22       8.12836417e-01       1.00143492e-01      5            not tight
119     22x22       8.34906404e-01       7.72915958e-02      5            not tight
120     22x22       8.54326374e-01       1.00470198e-01      4            not tight
121     22x22       8.74251815e-01       7.36646684e-02      4            not tight
122     22x22       9.28526231e-01       2.17842542e-02      4            not tight
123     22x22       9.24618344e-01       2.71311753e-02      4            not tight
124     22x22       8.78672839e-01       6.57417641e-02      4            not tight
125     22x22       8.68618156e-01       6.12579102e-02      5            not tight
126     22x22       8.42826742e-01       8.63419840e-02      5            not tight
127     22x22       8.39149479e-01       7.29833018e-02      5            not tight
128     22x22       8.55166434e-01       5.63247237e-02      5            not tight
129     22x22       8.71235489e-01       7.04341174e-02      4            not tight
130     22x22       8.80693833e-01       6.26065480e-02      3            not tight
131     22x22       9.19525383e-01       3.82752794e-02      3            not tight
132     22x22       9.11120091e-01       3.44528928e-02      4            not tight
133     22x22       9.20896438e-01       2.73468904e-02      4            not tight
134     22x22       8.76091105e-01       4.76868267e-02      5            not tight
135     22x22       8.60769991e-01       5.97311190e-02      5            not tight
136     22x22       8.56065598e-01       5.78052540e-02      5            not tight
137     22x22       8.49125444e-01       8.12233256e-02      5            not tight
138     22x22       8.73835338e-01       6.50453254e-02      4            not tight
139     22x22       8.59089534e-01       9.25443752e-02      4            not tight
140     22x22       8.86479215e-01       7.04425433e-02      3            not tight
141     22x22       9.00375211e-01       4.50638057e-02      5            not tight
142     22x22       9.31336500e-01       3.02416672e-02      3            not tight
143     22x22       8.74465540e-01       5.84770571e-02      5            not tight
144     22x22       8.63216142e-01       6.33650884e-02      5            not tight
145     22x22       8.41710008e-01       8.93380383e-02      4            not tight
146     22x22       8.43295434e-01       9.27582316e-02      4            not tight
147     22x22       8.49391673e-01       9.68433266e-02      4            not tight
148     22x22       8.48041930e-01       1.00105030e-01      3            not tight
149     22x22       8.53082443e-01       9.67316414e-02      4            not tight
150     22x22       8.76849215e-01       6.70768413e-02      4            not tight
151     22x22       8.88657189e-01       7.14210542e-02      3            not tight
152     22x22       8.48760550e-01       8.85992475e-02      4            not tight
153     22x22       8.44891263e-01       9.03123109e-02      4            not tight
154     22x22       8.34538430e-01       1.00267679e-01      4            not tight
155     22x22       8.37602279e-01       1.02279859e-01      3            not tight
156     22x22       8.44595420e-01       9.80525517e-02      3            not tight
157     22x22       8.46862537e-01       9.87017326e-02      3            not tight
158     22x22       8.43769391e-01       9.75224377e-02      3            not tight
159     22x22       8.44968794e-01       9.71302947e-02      3            not tight
160     22x22       8.38920048e-01       1.10121436e-01      3            not tight
161     22x22       8.34759951e-01       1.02355244e-01      3            not tight
162     22x22       8.34968637e-01       1.02856528e-01      4            not tight
163     22x22       8.33129729e-01       1.04140253e-01      3            not tight
164     22x22       8.30068764e-01       1.14491881e-01      3            not tight
165     22x22       8.47067755e-01       9.38097527e-02      3            not tight
166     22x22       8.44651927e-01       1.03354599e-01      3            not tight
167     22x22       8.37627069e-01       1.02707721e-01      3            not tight
168     22x22       8.35805205e-01       1.05698912e-01      3            not tight
169     22x22       8.25339512e-01       1.16968160e-01      3            not tight
170     22x22       8.32796398e-01       1.04793357e-01      3            not tight
171     22x22       8.31749059e-01       1.07807417e-01      3            not tight
172     22x22       8.27545276e-01       1.15399890e-01      3            not tight
173     22x22       8.23002348e-01       1.23637340e-01      3            not tight
174     22x22       8.37938883e-01       1.08491978e-01      3            not tight
175     22x22       8.34151232e-01       1.15957125e-01      3            not tight
176     22x22       8.29611313e-01       1.14594567e-01      3            not tight
177     22x22       8.29057350e-01       1.15941288e-01      3            not tight
178     22x22       8.13747638e-01       1.27504478e-01      3            not tight
179     22x22       8.27768224e-01       1.15297386e-01      3            not tight
180     22x22       8.25870539e-01       1.17116987e-01      3            not tight
181     22x22       8.21641011e-01       1.24107529e-01      3            not tight
182     22x22       8.25551517e-01       1.22332261e-01      3            not tight
183     22x22       8.24423869e-01       1.22175515e-01      3            not tight
184     22x22       8.23536332e-01       1.23613462e-01      3            not tight
185     22x22       8.06548634e-01       1.35317555e-01      3            not tight
186     22x22       8.23331394e-01       1.22898471e-01      3            not tight
187     22x22       8.19459414e-01       1.25767725e-01      3            not tight
