k,t,u,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF2_rad,thetaF1_deg,thetaF2_deg,R1_orth_error,R2_orth_error,F1_orth_error,F2_orth_error,R1_det_error,R2_det_error,F1_det_error,F2_det_error,base_x,base_y,elbow_x,elbow_y,tip_x,tip_y,x1,y1,x2,y2,target_angle_error_norm_rad,target_angle_error_norm_deg,target_step_error_norm_rad,target_step_error_norm_deg,target_error_R1_deg,target_error_R2_deg,target_error_F1_deg,target_error_F2_deg
2.9000000000000000e+01,2.9000000000000001e-02,1.2111995370399429e+00,-2.9504500239261988e-01,1.0358820375573545e+00,-1.6904833403524396e+01,5.9351668825448648e+01,-3.1138337695490060e-03,1.1125969272972765e-02,-1.7840953310046984e-01,6.3747108233357641e-01,8.8622420538211884e-15,7.2099202785423162e-15,2.9900225381850631e-19,1.1102397440327221e-16,6.2172489379008766e-15,4.8849813083506888e-15,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.4539145410744556e-01,-4.7839452868163379e-01,2.8476470838206114e-01,-7.3327818031959424e-01,-7.2695727053723083e-02,-2.3919726434081753e-01,6.9686627137307777e-02,-6.0583635450061568e-01,3.5407415507218061e+00,2.0286954720296580e+02,1.1553490944624418e-02,6.6196626976959383e-01,1.6309516659647562e+02,-1.2064833117455136e+02,-1.7840953310046259e-01,6.3747108233357974e-01
3.0000000000000000e+01,2.9999999999999999e-02,1.2111995370399429e+00,-2.9806377445056237e-01,1.0468035220834302e+00,-1.7077796301756521e+01,5.9977423794810221e+01,-3.0187720579425148e-03,1.0921484526075673e-02,-1.7296289823212810e-01,6.2575496936157216e-01,8.8659370274953639e-15,7.5252308676741155e-15,2.2264512366508451e-19,3.1402034518153081e-16,6.2172489379008766e-15,5.1070259132757201e-15,1.1102230246251565e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.4683495347531436e-01,-4.7795344588976685e-01,2.8607920752661553e-01,-7.2812404608890113e-01,-7.3417476737657500e-02,-2.3897672294488403e-01,6.9622127025650599e-02,-6.0303874598933571e-01,3.5318264385408282e+00,2.0235874890111009e+02,1.1331010943032798e-02,6.4921910465233024e-01,1.6292220369824349e+02,-1.2002257620518976e+02,-1.7296289823212332e-01,6.2575496936158437e-01
3.1000000000000000e+01,3.1000000000000000e-02,1.2111995370399429e+00,-3.0099610512953828e-01,1.0575462480125752e+00,-1.7245806473798574e+01,6.0592936651015982e+01,-2.9323306789758754e-03,1.0742725929144962e-02,-1.6801017204204874e-01,6.1551285620576224e-01,9.0358298772848496e-15,7.4046434782597118e-15,1.2066706577858752e-19,1.1102238974788917e-16,6.2172489379008766e-15,5.1070259132757201e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.4823583773495169e-01,-4.7752082301300441e-01,2.8734080552782110e-01,-7.2302639900657562e-01,-7.4117918867476151e-02,-2.3876041150650285e-01,6.9552483896434730e-02,-6.0027361100979171e-01,3.5231006474018924e+00,2.0185879789593642e+02,1.1135740819522632e-02,6.3803095071019933e-01,1.6275419352620142e+02,-1.1940706334898401e+02,-1.6801017204203822e-01,6.1551285620575436e-01
3.2000000000000000e+01,3.2000000000000001e-02,1.2111995370399429e+00,-3.0384918303021935e-01,1.0681318082375690e+00,-1.7409275796129641e+01,6.1199444575689682e+01,-2.8530779006810478e-03,1.0585560224993748e-02,-1.6346932233106912e-01,6.0650792467369596e-01,8.8670389214513834e-15,7.5314667799897557e-15,1.8184136666690588e-19,2.2204606234151444e-16,6.2172489379008766e-15,5.3290705182007514e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4959763667044931e-01,-4.7709595167284352e-01,2.8855336827494116e-01,-7.1797703616339548e-01,-7.4798818335224962e-02,-2.3854797583642240e-01,6.9477865802245964e-02,-5.9753649391812125e-01,3.5145451884863066e+00,2.0136860620827576e+02,1.0963308751664574e-02,6.2815132096921922e-01,1.6259072420387034e+02,-1.1880055542431032e+02,-1.6346932233106701e-01,6.0650792467369863e-01
3.3000000000000000e+01,3.3000000000000002e-02,1.2111995370399429e+00,-3.0662907524343813e-01,1.0785785731679298e+00,-1.7568551887448361e+01,6.1798000115764637e+01,-2.7798922132187842e-03,1.0446764930360911e-02,-1.5927609131871789e-01,5.9855554007495959e-01,8.6913780668075083e-15,7.7160521766191331e-15,1.5700928585263665e-16,4.3027694084317083e-19,6.2172489379008766e-15,5.3290705182007514e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5092333225327520e-01,-4.7667824345313631e-01,2.8972014642145177e-01,-7.1296900650035200e-01,-7.5461666126637919e-02,-2.3833912172656879e-01,6.9398407084088315e-02,-5.9482362497674590e-01,3.5061439768739153e+00,2.0088725224008945e+02,1.0810305186595341e-02,6.1938486244029689e-01,1.6243144811255164e+02,-1.1820199988423536e+02,-1.5927609131871459e-01,5.9855554007495237e-01
3.4000000000000000e+01,3.4000000000000002e-02,1.2111995370399429e+00,-3.0934095511149728e-01,1.0889023583556345e+00,-1.7723931158434645e+01,6.2389509435619793e+01,-2.7118798680591917e-03,1.0323785187704543e-02,-1.5537927098628623e-01,5.9150931985514466e-01,8.6934978085944709e-15,7.5394960101057999e-15,1.5700925405138941e-16,5.3936826161559192e-19,5.9952043329758453e-15,5.1070259132757201e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5221546983394404e-01,-4.7626720519392440e-01,2.9084389878666395e-01,-7.0799634854345705e-01,-7.6107734916972355e-02,-2.3813360259696281e-01,6.9314214476359909e-02,-5.9213177686869234e-01,3.4978832358558929e+00,2.0041394664410618e+02,1.0674026092372779e-02,6.1157664550547841e-01,1.6227606884156535e+02,-1.1761049056438021e+02,-1.5537927098627446e-01,5.9150931985515454e-01
3.5000000000000000e+01,3.5000000000000003e-02,1.2111995370399429e+00,-3.1198927297391182e-01,1.0991169243193288e+00,-1.7875668594760107e+01,6.2974760954897455e+01,-2.6483178624145593e-03,1.0214565963694390e-02,-1.5173743632546208e-01,5.8525151927766905e-01,8.6943222098272995e-15,7.5412713241246714e-15,2.3762964233023165e-19,5.6601132776961459e-19,6.2172489379008766e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5347624151841446e-01,-4.7586242054755840e-01,2.9192698494058311e-01,-7.0305389455112866e-01,-7.6738120759207565e-02,-2.3793121027377981e-01,6.9225371711084283e-02,-5.8945815754934516e-01,3.4897510507558751e+00,1.9994800675965598e+02,1.0552295737281515e-02,6.0460200992012014e-01,1.6212433140523987e+02,-1.1702523904510254e+02,-1.5173743632545142e-01,5.8525151927767660e-01
3.6000000000000000e+01,3.6000000000000004e-02,1.2111995370399429e+00,-3.1457788651786872e-01,1.1092343577085770e+00,-1.8023985225619239e+01,6.3554447187606115e+01,-2.5886135439568544e-03,1.0117433389248212e-02,-1.4831663085913058e-01,5.7968623270866271e-01,8.8605572583083117e-15,7.8460015964588174e-15,8.9632921940605069e-20,4.4516604289951133e-19,6.2172489379008766e-15,5.3290705182007514e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5470754983385171e-01,-4.7546353595665597e-01,2.9297143592505664e-01,-6.9813712152502805e-01,-7.7353774916926174e-02,-2.3773176797832862e-01,6.9131943045602495e-02,-5.8680032874084376e-01,3.4817370285648983e+00,1.9948883711118881e+02,1.0443341345844766e-02,5.9835938313137815e-01,1.6197601477438076e+02,-1.1644555281239387e+02,-1.4831663085912664e-01,5.7968623270866193e-01
3.7000000000000000e+01,3.6999999999999998e-02,1.2111995370399429e+00,-3.1711016189167329e-01,1.1192653667524857e+00,-1.8169073917103152e+01,6.4129181670079646e+01,-2.5322753738045386e-03,1.0031009043908662e-02,-1.4508869148391296e-01,5.7473448247352543e-01,8.6904292655380580e-15,7.6677941456630809e-15,2.8240270805253263e-19,3.2619475140020558e-19,6.2172489379008766e-15,5.3290705182007514e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5591105712581604e-01,-4.7507024982197160e-01,2.9397900912873626e-01,-6.9324203600312417e-01,-7.7955528562908341e-02,-2.3753512491098644e-01,6.9033976001460134e-02,-5.8415614291254958e-01,3.4738320340793631e+00,1.9903591429009347e+02,1.0345702538143972e-02,5.9276509153343315e-01,1.6183092608289687e+02,-1.1587081832992035e+02,-1.4508869148391801e-01,5.7473448247353653e-01
3.8000000000000000e+01,3.7999999999999999e-02,1.2111995370399429e+00,-3.1958905325502551e-01,1.1292195136180174e+00,-1.8311103930094667e+01,6.4699512274127983e+01,-2.4788913633521717e-03,9.9541468655315862e-03,-1.4203001299151008e-01,5.7033060404833724e-01,9.0031218031459733e-15,7.8472539951941741e-15,1.1362841779653831e-19,4.3245452657224488e-19,6.2172489379008766e-15,5.5511151231257827e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5708822443012890e-01,-4.7468230401542194e-01,2.9495123145857638e-01,-6.8836508366751104e-01,-7.8544112215064771e-02,-2.3734115200771161e-01,6.8931503514223780e-02,-5.8152369384146818e-01,3.4660279824003517e+00,1.9858877506578412e+02,1.0258164660984771e-02,5.8774954062467633e-01,1.6168889606990533e+02,-1.1530048772587202e+02,-1.4203001299150012e-01,5.7033060404834690e-01
3.9000000000000000e+01,3.9000000000000000e-02,1.2111995370399429e+00,-3.2201716615720760e-01,1.1391053995519105e+00,-1.8450224551570962e+01,6.5265931814887807e+01,-2.4281129021820639e-03,9.8858859338930433e-03,-1.3912062147629395e-01,5.6641954075981771e-01,8.9973301029641502e-15,7.8454428038349757e-15,2.0565485614523573e-19,2.7714509577928718e-19,6.2172489379008766e-15,5.3290705182007514e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.5824034244956475e-01,-4.7429947714650128e-01,2.9588943372101395e-01,-6.8350307748660077e-01,-7.9120171224782682e-02,-2.3714973857325128e-01,6.8824545635724654e-02,-5.7890127731655272e-01,3.4583176736550505e+00,1.9814700691593555e+02,1.0179708884034303e-02,5.8325435572699480e-01,1.6154977544842902e+02,-1.1473406818511219e+02,-1.3912062147628587e-01,5.6641954075981849e-01
4.0000000000000000e+01,4.0000000000000001e-02,1.2111995370399429e+00,-3.2439680860307835e-01,1.1489308141575156e+00,-1.8586568020469542e+01,6.5828886603755180e+01,-2.3796424458708211e-03,9.8254146056051886e-03,-1.3634346889858651e-01,5.6295478886737360e-01,9.0062185015564101e-15,7.8495130959063754e-15,1.1102232559339375e-16,5.0597634022605981e-19,6.2172489379008766e-15,5.5511151231257827e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5936855651878662e-01,-4.7392157915958871e-01,2.9679477830035828e-01,-6.7865313990847931e-01,-7.9684278259393643e-02,-2.3696078957979499e-01,6.8713110890785856e-02,-5.7628735953403576e-01,3.4506946598243142e+00,1.9771024039626451e+02,1.0109474286145064e-02,5.7923020969214289e-01,1.6141343197953049e+02,-1.1417111339624482e+02,-1.3634346889857574e-01,5.6295478886737160e-01
4.1000000000000000e+01,4.1000000000000002e-02,1.2111995370399429e+00,-3.2673003261785977e-01,1.1587028570638207e+00,-1.8720251909175090e+01,6.6388783419507220e+01,-2.3332240147813524e-03,9.7720429063051506e-03,-1.3368388870554110e-01,5.5989681575204009e-01,8.9975514885019170e-15,7.7998119400582649e-15,2.2204470774677358e-16,1.1102266710352994e-16,6.2172489379008766e-15,5.5511151231257827e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6047388692934061e-01,-4.7354844695531334e-01,2.9766828165577797e-01,-6.7381265584977557e-01,-8.0236943464670626e-02,-2.3677422347765731e-01,6.8597197363218704e-02,-5.7368055140254615e-01,3.4431531363144150e+00,1.9727814292804860e+02,1.0046728664884926e-02,5.7563515041101065e-01,1.6127974809082491e+02,-1.1361121658049278e+02,-1.3368388870555140e-01,5.5989681575203532e-01
4.2000000000000000e+01,4.2000000000000003e-02,1.2111995370399429e+00,-3.2901866838944466e-01,1.1684280380868401e+00,-1.8851381079729570e+01,6.6945995247126945e+01,-2.2886357715849208e-03,9.7251810230192873e-03,-1.3112917055448264e-01,5.5721182761972543e-01,9.3125443734591894e-15,7.4982217112082583e-15,2.2204460730359529e-16,1.5701000454870637e-16,6.6613381477509392e-15,5.3290705182007514e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.6155724562932047e-01,-4.7317994080969600e-01,2.9851083276264057e-01,-6.6897923407892212e-01,-8.0778622814660569e-02,-2.3658997040484867e-01,6.8476793566660005e-02,-5.7107958744431087e-01,3.4356878528321935e+00,1.9685041369164858e+02,9.9908457912966861e-03,5.7243329760734141e-01,1.6114861892027042e+02,-1.1305400475287306e+02,-1.3112917055447457e-01,5.5721182761972188e-01
4.3000000000000000e+01,4.3000000000000003e-02,1.2111995370399429e+00,-3.3126435254694792e-01,1.1781123604537791e+00,-1.8980049304073898e+01,6.7500866046196691e+01,-2.2456841575032452e-03,9.6843223669389068e-03,-1.2866822434432798e-01,5.5487079906974313e-01,9.3122084050563067e-15,7.3767684143100587e-15,1.2065092138218322e-19,1.5701092457954364e-16,6.4392935428259079e-15,5.1070259132757201e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6261945005861589e-01,-4.7281594142185324e-01,2.9932320834272191e-01,-6.6415067519778037e-01,-8.1309725029308277e-02,-2.3640797071092728e-01,6.8351879142052985e-02,-5.6848330830981864e-01,3.4282940394860901e+00,1.9642677939240937e+02,9.9412874941858312e-03,5.6959381634303408e-01,1.6101995069592610e+02,-1.1249913395380331e+02,-1.2866822434433509e-01,5.5487079906974546e-01
4.4000000000000000e+01,4.3999999999999997e-02,1.2111995370399429e+00,-3.3346855175915402e-01,1.1877613905585951e+00,-1.9106340616139370e+01,6.8053714747597326e+01,-2.2041992122061394e-03,9.6490301048160563e-03,-1.2629131206547273e-01,5.5284870140063436e-01,9.1719545630779793e-15,7.6797732632411533e-15,1.5700950647905323e-16,8.6053716971287959e-19,6.4392935428259079e-15,5.3290705182007514e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6366123469764712e-01,-4.7245634746211385e-01,3.0010608552474494e-01,-6.5932494486077053e-01,-8.1830617348823895e-02,-2.3622817373105759e-01,6.8222425413548921e-02,-5.6589064616144391e-01,3.4209673450181048e+00,1.9600699072161197e+02,9.8975894100904981e-03,5.6709010055156372e-01,1.6089365938386064e+02,-1.1194628525240267e+02,-1.2629131206547387e-01,5.5284870140063069e-01
4.5000000000000000e+01,4.4999999999999998e-02,1.2111995370399429e+00,-3.3563258256213552e-01,1.1973803169127681e+00,-1.9230330447886516e+01,6.8604838631138605e+01,-2.1640308029814430e-03,9.6189263541731126e-03,-1.2398983174714324e-01,5.5112388354127950e-01,9.3127062652461353e-15,7.3791523984363045e-15,1.1834056474771799e-19,1.5700952905512324e-16,6.4392935428259079e-15,5.1070259132757201e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6468326077359291e-01,-4.7210107352237274e-01,3.0086005242799063e-01,-6.5450015118805693e-01,-8.2341630386796788e-02,-2.3605053676118704e-01,6.8088395827198833e-02,-5.6330061235521656e-01,3.4137037847898681e+00,1.9559081937629492e+02,9.8593495486902112e-03,5.6489911788416203e-01,1.6076966955211347e+02,-1.1139516136886139e+02,-1.2398983174714959e-01,5.5112388354127595e-01
4.6000000000000000e+01,4.5999999999999999e-02,1.2111995370399429e+00,-3.3775762812195764e-01,1.2069740003596132e+00,-1.9352086589737340e+01,6.9154516202627349e+01,-2.1250455598221781e-03,9.5936834468450007e-03,-1.2175614185082610e-01,5.4967757148873875e-01,9.3117950340903089e-15,7.3334213878965053e-15,1.6583555702879692e-19,5.1154157166312551e-19,6.4392935428259079e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6568612446886818e-01,-4.7175004839267026e-01,3.0158561705137599e-01,-6.4967452556385130e-01,-8.2843062234434425e-02,-2.3587502419633580e-01,6.7949746291253860e-02,-5.6071228697826248e-01,3.4064996966778627e+00,1.9517805553223664e+02,9.8262190444539151e-03,5.6300087981828195e-01,1.6064791341026265e+02,-1.1084548379737265e+02,-1.2175614185081990e-01,5.4967757148874341e-01
4.7000000000000000e+01,4.7000000000000000e-02,1.2111995370399429e+00,-3.3984475248586005e-01,1.2165470171746553e+00,-1.9471670007107871e+01,6.9703009663337028e+01,-2.0871243639024309e-03,9.5730168150419525e-03,-1.1958341737053588e-01,5.4849346070967331e-01,9.6242115351654801e-15,7.4799097961822987e-15,1.7892291347006651e-19,5.4640072518500449e-19,6.6613381477509392e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6667036390215859e-01,-4.7140321360457654e-01,3.0228321476750941e-01,-6.4484640618621558e-01,-8.3335181951079640e-02,-2.3570160680228897e-01,6.7806425432675316e-02,-5.5812480989539792e-01,3.3993517034312970e+00,1.9476850568722040e+02,9.7978946234111158e-03,5.6137801003537802e-01,1.6052832999289214e+02,-1.1029699033666297e+02,-1.1958341737052479e-01,5.4849346070966787e-01
4.8000000000000000e+01,4.8000000000000001e-02,1.2111995370399429e+00,-3.4189491275962325e-01,1.2261036963372152e+00,-1.9589135538119891e+01,7.0250567045512327e+01,-2.0501602737631485e-03,9.5566791625599848e-03,-1.1746553101201385e-01,5.4755738217530514e-01,9.4531766214599000e-15,7.4705001053816803e-15,1.1102246960079662e-16,8.0601667563007034e-20,6.6613381477509392e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6763646509584709e-01,-4.7106052219451466e-01,3.0295321465827130e-01,-6.4001422386723994e-01,-8.3818232547923879e-02,-2.3553026109725803e-01,6.7658374781212088e-02,-5.5553737303087902e-01,3.3922566803480727e+00,1.9436199080900374e+02,9.7741124284623920e-03,5.6001539063725880e-01,1.6041086446188010e+02,-1.0974943295448767e+02,-1.1746553101202009e-01,5.4755738217529837e-01
4.9000000000000000e+01,4.9000000000000002e-02,1.2111995370399429e+00,-3.4390896956019340e-01,1.2356481520005207e+00,-1.9704532492492181e+01,7.0797424072769459e+01,-2.0140568005700891e-03,9.5444556633055549e-03,-1.1539695437228785e-01,5.4685702725714491e-01,9.1384200916497463e-15,7.4727757011482856e-15,1.3505130140481003e-19,8.7287015220260812e-19,6.4392935428259079e-15,5.1070259132757201e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.6858486710039408e-01,-4.7072193764975778e-01,3.0359592488013110e-01,-6.3517648968357643e-01,-8.4292433550197360e-02,-2.3536096882487959e-01,6.7505528889868521e-02,-5.5294921366666883e-01,3.3852117273552942e+00,1.9395834473564949e+02,9.7546429306628862e-03,5.5889987058410795e-01,1.6029546750750785e+02,-1.0920257592723053e+02,-1.1539695437228191e-01,5.4685702725715624e-01
5.0000000000000000e+01,5.0000000000000003e-02,1.2111995370399429e+00,-3.4588769602406561e-01,1.2451843119888357e+00,-1.9817905167682905e+01,7.1343805792861446e+01,-1.9787264638722111e-03,9.5361599883149479e-03,-1.1337267519072326e-01,5.4638172009197095e-01,8.9692248218762971e-15,7.1743065767762839e-15,1.5700941542236519e-16,1.5701261570139175e-16,6.2172489379008766e-15,5.1070259132757201e-15,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.6951596641275163e-01,-4.7038743300725078e-01,3.0421159720991692e-01,-6.3033178415517499e-01,-8.4757983206376133e-02,-2.3519371650362608e-01,6.7347815398582617e-02,-5.5035960858121469e-01,3.3782141447592213e+00,1.9355741278610031e+02,9.7392867162624051e-03,5.5802002430966235e-01,1.6018209483231706e+02,-1.0865619420713855e+02,-1.1337267519073561e-01,5.4638172009196295e-01
5.1000000000000000e+01,5.1000000000000004e-02,1.2111995370399429e+00,-3.4783178559839967e-01,1.2547159429955455e+00,-1.9929293295287632e+01,7.1889928021421937e+01,-1.9440895743340187e-03,9.5316310067098311e-03,-1.1138812760472400e-01,5.4612222856050541e-01,8.8211939448444060e-15,7.0085077943505059e-15,1.1102230578970117e-16,1.1102366908191826e-16,6.2172489379008766e-15,4.8849813083506888e-15,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7043012079975439e-01,-4.7005699008118274e-01,3.0480043089240078e-01,-6.2547874769050160e-01,-8.5215060399877515e-02,-2.3502849504059203e-01,6.7185155046323136e-02,-5.4776786888584383e-01,3.3712614120686326e+00,1.9315905054684694e+02,9.7278709860436144e-03,5.5736595114806564e-01,1.6007070670471236e+02,-1.0811007197857806e+02,-1.1138812760472969e-01,5.4612222856051218e-01
5.2000000000000000e+01,5.2000000000000005e-02,1.2111995370399429e+00,-3.4974185879970465e-01,1.2642466730351141e+00,-2.0038732428283449e+01,7.2435998628367770e+01,-1.9100732013049384e-03,9.5307300395685891e-03,-1.0943913299581506e-01,5.4607060694583220e-01,8.9654004531201721e-15,7.0152673297976735e-15,3.7758935447320166e-20,1.5700967756898433e-16,6.2172489379008766e-15,4.6629367034256575e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7132765261685276e-01,-4.6973059879977908e-01,3.0536257588784788e-01,-6.2061607208377767e-01,-8.5663826308426685e-02,-2.3486529939989023e-01,6.7017461635497544e-02,-5.4517333544178015e-01,3.3643511694047126e+00,1.9276312280679309e+02,9.7202466389222572e-03,5.5692910823646913e-01,1.5996126757171652e+02,-1.0756400137163223e+02,-1.0943913299582408e-01,5.4607060694583365e-01
5.3000000000000000e+01,5.2999999999999999e-02,1.2111995370399429e+00,-3.5161846909149275e-01,1.2737800116064710e+00,-2.0146254277793719e+01,7.2982218693175810e+01,-1.8766102917880951e-03,9.5333385713568895e-03,-1.0752184951027179e-01,5.4622006480802754e-01,9.1300229701273003e-15,6.8627866064541367e-15,1.1019567702941537e-19,1.5701055848812116e-16,6.6613381477509392e-15,4.8849813083506888e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7220885169622405e-01,-4.6940825663538122e-01,3.0589813559915746e-01,-6.1574249288696348e-01,-8.6104425848112329e-02,-2.3470412831769130e-01,6.6844641951466666e-02,-5.4257537476117412e-01,3.3574812010969879e+00,1.9236950261737184e+02,9.7162858389081477e-03,5.5670217111216536e-01,1.5985374572220627e+02,-1.0701778130682419e+02,-1.0752184951026539e-01,5.4622006480803187e-01
5.4000000000000000e+01,5.3999999999999999e-02,1.2111995370399429e+00,-3.5346210800556327e-01,1.2833193679498607e+00,-2.0251887006516043e+01,7.3528783550923379e+01,-1.8436389140705353e-03,9.5393563433896333e-03,-1.0563272872232392e-01,5.4656485774757568e-01,9.4451026895247838e-15,6.8573095711376537e-15,3.5079789991481409e-20,1.1102714046562742e-16,6.4392935428259079e-15,4.8849813083506888e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7307397786523909e-01,-4.6908996811475590e-01,3.0640716914329730e-01,-6.1085678250859887e-01,-8.6536988932619865e-02,-2.3454498405737867e-01,6.6666595639029019e-02,-5.3997337531167910e-01,3.3506494211335878e+00,1.9197807045890696e+02,9.7158799854487540e-03,5.5667891742184128e-01,1.5974811299348397e+02,-1.0647121644907662e+02,-1.0563272872232635e-01,5.4656485774757657e-01
5.5000000000000000e+01,5.5000000000000000e-02,1.2111995370399429e+00,-3.5527320961003933e-01,1.2928680677191235e+00,-2.0355655484721893e+01,7.4075883747539692e+01,-1.8111016044760687e-03,9.5486997692629215e-03,-1.0376847820585046e-01,5.4710019661630838e-01,9.2814216515123573e-15,6.5486719216404004e-15,5.2808018856884118e-20,1.1102236326355217e-16,6.6613381477509392e-15,4.4408920985006262e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7392326314574166e-01,-4.6877574439889391e-01,3.0688969321959159e-01,-6.0595774391496815e-01,-8.6961631572871151e-02,-2.3438787219944765e-01,6.6483215036924836e-02,-5.3736674415693275e-01,3.3438538601892156e+00,1.9158871349737049e+02,9.7189380235322212e-03,5.5685413009761420e-01,1.5964434451527808e+02,-1.0592411625246031e+02,-1.0376847820584371e-01,5.4710019661631815e-01
5.6000000000000000e+01,5.6000000000000001e-02,1.2111995370399429e+00,-3.5705215440980437e-01,1.3024293683435013e+00,-2.0457581513735175e+01,7.4623705919972338e+01,-1.7789447997650012e-03,9.5613006243777457e-03,-1.0192602901327989e-01,5.4782217243264364e-01,9.1311453926162336e-15,6.8445381629479142e-15,1.5700930802060132e-16,2.2204697145446336e-16,6.4392935428259079e-15,4.8849813083506888e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7475691367606425e-01,-4.6846560292343409e-01,3.0734568361742998e-01,-6.0104420482761389e-01,-8.7378456838032414e-02,-2.3423280146171774e-01,6.6294384970682824e-02,-5.3475490387552571e-01,3.3370926539986083e+00,1.9120132491823097e+02,9.7253850427802130e-03,5.5722351709096374e-01,1.5954241848626481e+02,-1.0537629408002766e+02,-1.0192602901327555e-01,5.4782217243263209e-01
5.7000000000000000e+01,5.7000000000000002e-02,1.2111995370399429e+00,-3.5879927275070489e-01,1.3120064733148737e+00,-2.0557684020978673e+01,7.5172433614785731e+01,-1.7471183409005335e-03,9.5771049713725583e-03,-1.0010250724349916e-01,5.4872769481340666e-01,8.9870404838909958e-15,6.8352353446308820e-15,7.2251816166496399e-20,7.6570094685654113e-19,6.4392935428259079e-15,4.8849813083506888e-15,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7557511139072987e-01,-4.6815956709238871e-01,3.0777507639765422e-01,-5.9611501232600850e-01,-8.7787555695365227e-02,-2.3407978354619502e-01,6.6099982503462135e-02,-5.3213728970920027e-01,3.3303640328791104e+00,1.9081580332614115e+02,9.7351611250046585e-03,5.5778364534259739e-01,1.5944231597902132e+02,-1.0482756638521427e+02,-1.0010250724350168e-01,5.4872769481341210e-01
5.8000000000000000e+01,5.8000000000000003e-02,1.2111995370399429e+00,-3.6051484778713389e-01,1.3216025456059581e+00,-2.0655979230004057e+01,7.5722248056967302e+01,-1.7155750364289759e-03,9.5960722910842979e-03,-9.8295209025382774e-02,5.4981444218156461e-01,8.6748476982529592e-15,6.6866413062246205e-15,1.5700928903590525e-16,1.5700934612300942e-16,5.9952043329758453e-15,4.6629367034256575e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7637801548705204e-01,-4.6785766601911016e-01,3.0817776877486736e-01,-5.9116902777590963e-01,-8.8189007743526310e-02,-2.3392883300955572e-01,6.5899876643907590e-02,-5.2951334689751151e-01,3.3236663122352015e+00,1.9043205220088754e+02,9.7482204079173424e-03,5.5853188713696145e-01,1.5934402076999592e+02,-1.0427775194303270e+02,-9.8295209025387090e-02,5.4981444218156994e-01
