Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 6
Minimum dominant weight: 5.9428112e-01
Maximum second weight: 3.2522339e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
110     22x22       9.89255504e-01       5.26506528e-03      1            not tight
111     22x22       9.81512709e-01       1.14662681e-02      2            not tight
112     22x22       9.87803522e-01       6.30989476e-03      1            not tight
113     22x22       9.93991439e-01       3.40007916e-03      1            not tight
114     22x22       9.90209100e-01       6.53009125e-03      1            not tight
115     22x22       9.96188768e-01       1.60367635e-03      1            not tight
116     22x22       9.88776301e-01       6.78260678e-03      1            not tight
117     22x22       9.94300337e-01       1.90167163e-03      1            not tight
118     22x22       9.89941879e-01       5.13084296e-03      1            not tight
119     22x22       9.93904695e-01       1.89476033e-03      1            not tight
120     22x22       9.92386099e-01       4.53324732e-03      1            not tight
121     22x22       9.96410917e-01       1.34101649e-03      1            not tight
122     22x22       9.92774346e-01       3.91914655e-03      1            not tight
123     22x22       9.92807258e-01       4.49082466e-03      1            not tight
124     22x22       9.95747289e-01       2.29602783e-03      1            not tight
125     22x22       9.91074432e-01       4.82266227e-03      1            not tight
126     22x22       9.90249450e-01       4.22589603e-03      1            not tight
127     22x22       9.93821529e-01       2.01547303e-03      1            not tight
128     22x22       9.95299876e-01       1.60106998e-03      1            not tight
129     22x22       9.95982217e-01       1.63088038e-03      1            not tight
130     22x22       9.97345628e-01       1.15589239e-03      1            not tight
131     22x22       9.95874064e-01       1.37119617e-03      1            not tight
132     22x22       9.96574430e-01       1.41410263e-03      1            not tight
133     22x22       9.98076884e-01       9.19262162e-04      1            not tight
134     22x22       9.94926577e-01       1.76310782e-03      1            not tight
135     22x22       9.95165765e-01       1.64914416e-03      1            not tight
136     22x22       9.95033749e-01       1.74297007e-03      1            not tight
137     22x22       9.95459084e-01       1.80094208e-03      1            not tight
138     22x22       9.97286633e-01       1.11190242e-03      1            not tight
139     22x22       9.97649072e-01       1.03585184e-03      1            not tight
140     22x22       9.97016363e-01       9.85949963e-04      1            not tight
141     22x22       9.98241559e-01       4.88513897e-04      1            not tight
142     22x22       9.98570764e-01       4.21979225e-04      1            not tight
143     22x22       9.96507265e-01       1.20164448e-03      1            not tight
144     22x22       9.95976513e-01       1.42631213e-03      1            not tight
145     22x22       9.95248173e-01       1.91749913e-03      1            not tight
146     22x22       9.95596351e-01       1.89089893e-03      1            not tight
147     22x22       9.97770253e-01       9.34958244e-04      1            not tight
148     22x22       9.98026278e-01       8.49381600e-04      1            not tight
149     22x22       9.96929740e-01       1.25920982e-03      1            not tight
150     22x22       9.98517062e-01       5.94204213e-04      1            not tight
151     22x22       9.98715629e-01       3.75336686e-04      1            not tight
152     22x22       9.97023489e-01       1.17846440e-03      1            not tight
153     22x22       9.96404711e-01       1.29974953e-03      1            not tight
154     22x22       9.95559410e-01       1.92227585e-03      1            not tight
155     22x22       9.95951675e-01       1.76479749e-03      1            not tight
156     22x22       9.97913835e-01       8.88058444e-04      1            not tight
157     22x22       9.98148814e-01       8.40887497e-04      1            not tight
158     22x22       9.96756185e-01       1.46921703e-03      1            not tight
159     22x22       9.98566518e-01       5.81346826e-04      1            not tight
160     22x22       9.98826279e-01       4.06062303e-04      1            not tight
161     22x22       9.97141560e-01       1.17014731e-03      1            not tight
162     22x22       9.96866778e-01       1.14335783e-03      1            not tight
163     22x22       9.95990869e-01       1.76924739e-03      1            not tight
164     22x22       9.96431265e-01       1.58602863e-03      1            not tight
165     22x22       9.97880797e-01       9.49998333e-04      1            not tight
166     22x22       9.98142989e-01       8.77384182e-04      1            not tight
167     22x22       9.96797683e-01       1.47229830e-03      1            not tight
168     22x22       9.98498251e-01       5.39680875e-04      1            not tight
169     22x22       9.98957048e-01       3.97816070e-04      1            not tight
170     22x22       9.97153986e-01       1.16052468e-03      1            not tight
171     22x22       9.97037030e-01       1.12850943e-03      1            not tight
172     22x22       9.96414733e-01       1.63048122e-03      1            not tight
173     22x22       9.96938522e-01       1.38468812e-03      1            not tight
174     22x22       9.97707433e-01       1.00457460e-03      1            not tight
175     22x22       9.98038047e-01       8.54291209e-04      1            not tight
176     22x22       9.96852222e-01       1.41843480e-03      1            not tight
177     22x22       9.98507086e-01       5.20768709e-04      1            not tight
178     22x22       9.99046901e-01       4.06204823e-04      1            tight
179     22x22       9.97332950e-01       1.04195641e-03      1            not tight
180     22x22       9.97070412e-01       1.14110644e-03      1            not tight
181     22x22       9.96801559e-01       1.44714525e-03      1            not tight
182     22x22       9.97611152e-01       9.74924097e-04      1            not tight
183     22x22       9.97090313e-01       1.26307236e-03      1            not tight
184     22x22       9.98524529e-01       6.10543650e-04      1            not tight
185     22x22       9.98857500e-01       5.93831487e-04      1            not tight
186     22x22       9.97515681e-01       9.70749551e-04      1            not tight
187     22x22       9.97175126e-01       1.12845978e-03      1            not tight
