global_time,mpc_iteration,local_sim_step,u_applied,k,t,u,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF2_rad,thetaF1_deg,thetaF2_deg,R1_orth_error,R2_orth_error,F1_orth_error,F2_orth_error,R1_det_error,R2_det_error,F1_det_error,F2_det_error,base_x,base_y,elbow_x,elbow_y,tip_x,tip_y,x1,y1,x2,y2,target_angle_error_norm_rad,target_angle_error_norm_deg,target_step_error_norm_rad,target_step_error_norm_deg,target_error_R1_deg,target_error_R2_deg,target_error_F1_deg,target_error_F2_deg
1.0100000000000001e-01,1,1,-2.5433958347244765e+00,1.0000000000000000e+00,1.0000000000000000e-03,-2.5433958347244765e+00,-1.3192307852008667e-01,5.6390533724842695e-01,-7.5586356195739324e+00,3.2309395869236198e+01,-4.6503386181540258e-03,1.1278591443798829e-02,-2.6644477612692496e-01,6.4621568858203449e-01,5.4996877505205816e-15,6.4523396116828946e-15,1.1512663138361786e-19,1.4333886091369136e-19,3.7747582837255322e-15,4.4408920985006262e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-6.5770376557538382e-02,-4.9565538186070329e-01,2.0147510130435659e-01,-9.1824247887428623e-01,-3.2885188278769226e-02,-2.4782769093035212e-01,6.7852362373409386e-02,-7.0694893036749618e-01,3.9626484643388973e+00,2.2704303270061573e+02,1.2199683365547909e-02,6.9899036824185112e-01,1.7244136438042605e+02,-1.4769060413076380e+02,-2.6644477612693646e-01,6.4621568858202849e-01
1.0200000000000001e-01,1,2,-2.5433958347244765e+00,2.0000000000000000e+00,2.0000000000000000e-03,-2.5433958347244765e+00,-1.3656816160116597e-01,5.7524157758921846e-01,-7.8247792756074013e+00,3.2958914596309498e+01,-4.6450830810792852e-03,1.1336240340791455e-02,-2.6614365603346785e-01,6.4951872707329639e-01,5.5004475358118997e-15,6.4487161182417335e-15,2.9571195967740060e-19,7.2046119335061379e-19,3.9968028886505635e-15,4.4408920985006262e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-6.8072019150530114e-02,-4.9534452677784768e-01,2.0394673328244689e-01,-9.1487497659622119e-01,-3.4036009575265092e-02,-2.4767226338892431e-01,6.7937357065958687e-02,-7.0510975168703582e-01,3.9517502505523825e+00,2.2641861104641714e+02,1.2251005750317538e-02,7.0193092428369730e-01,1.7217522072439260e+02,-1.4704108540369052e+02,-2.6614365603347212e-01,6.4951872707328651e-01
1.0300000000000001e-01,1,3,-2.5433958347244765e+00,3.0000000000000000e+00,3.0000000000000001e-03,-2.5433958347244765e+00,-1.4120942088236507e-01,5.8664125103826792e-01,-8.0907038440460326e+00,3.3612067772767375e+01,-4.6412592811991170e-03,1.1399673449049505e-02,-2.6592456843863155e-01,6.5315317645787918e-01,5.1859319916208953e-15,6.2897075254736020e-15,1.5700931022275774e-16,4.4474825551068383e-19,3.7747582837255322e-15,4.6629367034256575e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.0370300100695296e-02,-4.9502325285155857e-01,2.0641318430507949e-01,-9.1142558565025733e-01,-3.5185150050347683e-02,-2.4751162642577973e-01,6.8021442102192381e-02,-7.0322441925090928e-01,3.9408217686812330e+00,2.2579245515871503e+02,1.2308283489596642e-02,7.0521269700444067e-01,1.7190929615595394e+02,-1.4638793222723262e+02,-2.6592456843862899e-01,6.5315317645787041e-01
1.0400000000000001e-01,1,4,-2.5433958347244765e+00,4.0000000000000000e+00,4.0000000000000001e-03,-2.5433958347244765e+00,-1.4584848039089846e-01,5.9811082628220213e-01,-8.3565023747950278e+00,3.4269226027052540e+01,-4.6390595085333743e-03,1.1469575243934283e-02,-2.6579853074899623e-01,6.5715825428516605e-01,5.1871772093485639e-15,6.4581379555842793e-15,1.5701021532707006e-16,1.1187459514002448e-18,3.5527136788005009e-15,4.6629367034256575e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.2665976978090893e-02,-4.9469147535592278e-01,2.0887515520823380e-01,-9.0789189995304542e-01,-3.6332988489045481e-02,-2.4734573767796184e-01,6.8104589115071779e-02,-7.0129168765448546e-01,3.9298578800128499e+00,2.2516427061096536e+02,1.2372228150174957e-02,7.0887645617797468e-01,1.7164349762520496e+02,-1.4573077397294747e+02,-2.6579853074899040e-01,6.5715825428516228e-01
1.0500000000000001e-01,1,5,-2.5433958347244765e+00,5.0000000000000000e+00,5.0000000000000001e-03,-2.5433958347244765e+00,-1.5048719879469308e-01,6.0965759714095791e-01,-8.6222813616821217e+00,3.4930807264263890e+01,-4.6387184037946227e-03,1.1546770858755752e-02,-2.6577898688709389e-01,6.6158123721135376e-01,5.5019056792026560e-15,6.4558089470744356e-15,3.1401899767495797e-16,3.4394719410433698e-19,3.9968028886505635e-15,4.6629367034256575e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-7.4959921398211643e-02,-4.9434907725611660e-01,2.1133346695170699e-01,-9.0427113788120983e-01,-3.7479960699105856e-02,-2.4717453862805877e-01,6.8186772776748020e-02,-6.9931010756866463e-01,3.9188527621970657e+00,2.2453372380707671e+02,1.2443698232210112e-02,7.1297139024004286e-01,1.7137771863831790e+02,-1.4506919273573610e+02,-2.6577898688709228e-01,6.6158123721134221e-01
1.0600000000000001e-01,1,6,-2.5433958347244765e+00,6.0000000000000000e+00,6.0000000000000001e-03,-2.5433958347244765e+00,-1.5512772357300117e-01,6.2128986174910472e-01,-8.8881638462050585e+00,3.5597286932490100e+01,-4.6405247783080543e-03,1.1632264608146750e-02,-2.6588248452293350e-01,6.6647966822620708e-01,5.3431893466773992e-15,6.4567870677715156e-15,4.7788686298817343e-19,5.4414018625003081e-19,3.7747582837255322e-15,4.6629367034256575e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.7253145197225939e-02,-4.9399590236877100e-01,2.1378908859740281e-01,-9.0056006476854855e-01,-3.8626572598612997e-02,-2.4699795118438597e-01,6.8267971700088789e-02,-6.9727798356866111e-01,3.9077997569962784e+00,2.2390043325813545e+02,1.2523739462797499e-02,7.1755741493973357e-01,1.7111183615379497e+02,-1.4440271306750989e+02,-2.6588248452293722e-01,6.6647966822619809e-01
1.0700000000000001e-01,1,7,-2.5433958347244765e+00,7.0000000000000000e+00,7.0000000000000001e-03,-2.5433958347244765e+00,-1.5977256127585979e-01,6.3301715401390179e-01,-9.1542934431020981e+00,3.6269211284379395e+01,-4.6448377028586252e-03,1.1727292264797070e-02,-2.6612959689703958e-01,6.7192435188928878e-01,5.3432130533079475e-15,6.6109014928155179e-15,1.1102283331119882e-16,7.9782125761226606e-19,3.5527136788005009e-15,4.6629367034256575e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-7.9546834390889290e-02,-4.9363174648556429e-01,2.1624317367351747e-01,-8.9675489284317322e-01,-3.9773417195444680e-02,-2.4681587324278262e-01,6.8348169641314432e-02,-6.9519331966437015e-01,3.8966911732904248e+00,2.2326395829542224e+02,1.2613639488659090e-02,7.2270830699971966e-01,1.7084570655689791e+02,-1.4373078871562060e+02,-2.6612959689703275e-01,6.7192435188927624e-01
1.0800000000000001e-01,1,8,-2.5433958347244765e+00,8.0000000000000000e+00,8.0000000000000002e-03,-2.5433958347244765e+00,-1.6442467007458278e-01,6.4485054728650337e-01,-9.4208396431045998e+00,3.6947214776217962e+01,-4.6521087987230134e-03,1.1833393272601644e-02,-2.6654620000250406e-01,6.7800349183857544e-01,5.1881858943808360e-15,6.7670773703972033e-15,1.2534012007593690e-19,3.1401850790505709e-16,3.7747582837255322e-15,4.8849813083506888e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-8.1842393919423134e-02,-4.9325634568400434e-01,2.1869710816644847e-01,-8.9285115006210980e-01,-4.0921196959711609e-02,-2.4662817284200261e-01,6.8427357123513027e-02,-6.9305374787305840e-01,3.8855180281985326e+00,2.2262378423776951e+02,1.2715003445505380e-02,7.2851603392175834e-01,1.7057916035689539e+02,-1.4305278522378205e+02,-2.6654620000250445e-01,6.7800349183858444e-01
1.0900000000000001e-01,1,9,-2.5433958347244765e+00,9.0000000000000000e+00,9.0000000000000011e-03,-2.5433958347244765e+00,-1.6908758381991792e-01,6.5680305980511988e-01,-9.6880049209458434e+00,3.7632043298111974e+01,-4.6629137453351455e-03,1.1952512518616494e-02,-2.6716527784124339e-01,6.8482852189400689e-01,5.5180172522712427e-15,6.7740848879315212e-15,2.2204523644737630e-16,1.5701200985427663e-16,3.7747582837255322e-15,4.8849813083506888e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-8.4141507640586380e-02,-4.9286936067478282e-01,2.2115257496028129e-01,-8.8884350519547572e-01,-4.2070753820293232e-02,-2.4643468033739185e-01,6.8505533659847809e-02,-6.9085643293513055e-01,3.8742697008840534e+00,2.2197930255606812e+02,1.2829860486541422e-02,7.3509685762048438e-01,1.7031199507905416e+02,-1.4236795670188803e+02,-2.6716527784124178e-01,6.8482852189400145e-01
1.1000000000000000e-01,1,10,-2.5433958347244765e+00,1.0000000000000000e+01,1.0000000000000000e-02,-2.5433958347244765e+00,-1.7376558165843256e-01,6.6889020686944978e-01,-9.9560344536640546e+00,3.8324585811252014e+01,-4.6779978385146463e-03,1.2087147064329928e-02,-2.6802953271821084e-01,6.9254251314004778e-01,5.5189939627792172e-15,6.6211270508233784e-15,3.4764328308804431e-19,1.1102653683637361e-16,3.9968028886505635e-15,4.6629367034256575e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-8.6446220374634800e-02,-4.9247035543567502e-01,2.2361164207484246e-01,-8.8472552994999676e-01,-4.3223110187317448e-02,-2.4623517771783796e-01,6.8582710850104173e-02,-6.8859794269283725e-01,3.8629334603259018e+00,2.2132978381654101e+02,1.2960817409865887e-02,7.4260013662499458e-01,1.7004396554633593e+02,-1.4167541418874799e+02,-2.6802953271820390e-01,6.9254251314003956e-01
1.1100000000000000e-01,1,11,-2.5433958347244765e+00,1.1000000000000000e+01,1.0999999999999999e-02,-2.5433958347244765e+00,-1.7846392526079727e-01,6.8113077015342338e-01,-1.0225229712781843e+01,3.9025918426286502e+01,-4.6983436023647013e-03,1.2240563283973537e-02,-2.6919525911778885e-01,7.0133261503447863e-01,5.3504864046757385e-15,6.4567864331328558e-15,2.4227737054861663e-19,1.1102559135604931e-16,3.7747582837255322e-15,4.6629367034256575e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-8.8759052681963546e-02,-4.9205876739166066e-01,2.2607688624468708e-01,-8.8048936809167544e-01,-4.4379526340981822e-02,-2.4602938369583077e-01,6.8658916781362087e-02,-6.8627406774166932e-01,3.8514938063681039e+00,2.2067433992566907e+02,1.3111286058767874e-02,7.5122135515611421e-01,1.6977477028721819e+02,-1.4097408157371351e+02,-2.6919525911778602e-01,7.0133261503447619e-01
1.1200000000000000e-01,1,12,-2.5433958347244765e+00,1.2000000000000000e+01,1.2000000000000000e-02,-2.5433958347244765e+00,-1.8318919946117587e-01,6.9354789818494955e-01,-1.0495967981505592e+01,3.9737367456166538e+01,-4.7252742003785937e-03,1.2417128031526137e-02,-2.7073826872374829e-01,7.1144902988003544e-01,5.6639220584105648e-15,6.4504542486709151e-15,2.2204496049396503e-16,3.5857518464452126e-19,3.7747582837255322e-15,4.6629367034256575e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-9.1083165714178016e-02,-4.9163386470368736e-01,2.2855157058108250e-01,-8.7612526298648286e-01,-4.5541582857089064e-02,-2.4581693235184415e-01,6.8734202433452546e-02,-6.8387956384508652e-01,3.8399315256740314e+00,2.2001187004035310e+02,1.3285830226977541e-02,7.6122199933314971e-01,1.6950403201849440e+02,-1.4026263254383346e+02,-2.7073826872374251e-01,7.1144902988002467e-01
1.1300000000000000e-01,1,13,-2.5433958347244765e+00,1.3000000000000000e+01,1.3000000000000001e-02,-2.5433958347244765e+00,-1.8794981674504382e-01,7.0617073005648845e-01,-1.0768731259748259e+01,4.0460602447908940e+01,-4.7606172838679161e-03,1.2622831871538910e-02,-2.7276327824266494e-01,7.2323499174240169e-01,5.5027869274632901e-15,6.6039667360121666e-15,5.4793434702592790e-19,2.2204652374770196e-16,3.9968028886505635e-15,4.6629367034256575e-15,1.1102230246251565e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-9.3422605418596760e-02,-4.9119468319272469e-01,2.3103990796467161e-01,-8.7162086185162346e-01,-4.6711302709298422e-02,-2.4559734159636282e-01,6.8808651273037785e-02,-6.8140777252217544e-01,3.8282222967417869e+00,2.1934098064118302e+02,1.3490713894401868e-02,7.7296096876772558e-01,1.6923126874025175e+02,-1.3953939755209106e+02,-2.7276327824267654e-01,7.2323499174241368e-01
1.1400000000000000e-01,1,14,-2.5433958347244765e+00,1.4000000000000000e+01,1.4000000000000000e-02,-2.5433958347244765e+00,-1.9275679246419861e-01,7.1903688122850062e-01,-1.1044150680677692e+01,4.1197778608642537e+01,-4.8069757191547772e-03,1.2866151172012105e-02,-2.7541942092943245e-01,7.3717616073359127e-01,5.8159024563204443e-15,6.6030425338624125e-15,3.1401861552752773e-16,6.1020701060118103e-19,3.9968028886505635e-15,4.6629367034256575e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-9.5782677884141923e-02,-4.9073992971567204e-01,2.3354746614151189e-01,-8.6696015277132088e-01,-4.7891338942071017e-02,-2.4536996485783649e-01,6.8882394128685312e-02,-6.7885004124349779e-01,3.8163345511185658e+00,2.1865986298904735e+02,1.3734804750909638e-02,7.8694634466335422e-01,1.6895584931932231e+02,-1.3880222139135745e+02,-2.7541942092942640e-01,7.3717616073358894e-01
1.1500000000000000e-01,1,15,-2.5433958347244765e+00,1.5000000000000000e+01,1.4999999999999999e-02,-2.5433958347244765e+00,-1.9762499063487013e-01,7.3219642358705472e-01,-1.1323077889690477e+01,4.1951764846111317e+01,-4.8681981706714967e-03,1.3159542358554011e-02,-2.7892720901278478e-01,7.5398623746877791e-01,5.9790363577628821e-15,6.5986389816893122e-15,3.1401850498222390e-16,1.1298019162086939e-18,4.2188474935755949e-15,4.6629367034256575e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-9.8170552684375689e-02,-4.9026782740217029e-01,2.3608181918579851e-01,-8.6212176633406168e-01,-4.9085276342187900e-02,-2.4513391370108564e-01,6.8955633250711718e-02,-6.7619479686811734e-01,3.8042260439773665e+00,2.1796609663365260e+02,1.4031140670505239e-02,8.0392514217431021e-01,1.6867692211030956e+02,-1.3804823515388867e+02,-2.7892720901278628e-01,7.5398623746877669e-01
1.1600000000000001e-01,1,16,-2.5433958347244765e+00,1.6000000000000000e+01,1.6000000000000000e-02,-2.5433958347244765e+00,-2.0257524054106041e-01,7.4571862267437061e-01,-1.1606706316850213e+01,4.2726529783550170e+01,-4.9502499061902776e-03,1.3522199087315851e-02,-2.8362842715973458e-01,7.7476493743885200e-01,6.1309333793427225e-15,6.5985249517165926e-15,1.4326074010249050e-21,8.9024941067216159e-20,4.2188474935755949e-15,4.6629367034256575e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.0059628820797195e-01,-4.8977585362977893e-01,2.3865365488500490e-01,-8.5707610698037495e-01,-5.0298144103986038e-02,-2.4488792681488999e-01,6.9028683338516764e-02,-6.7342598030507839e-01,3.7918380406101968e+00,2.1725631632411992e+02,1.4399820911759559e-02,8.2504896398804772e-01,1.6839329368314978e+02,-1.3727347021644982e+02,-2.8362842715974262e-01,7.7476493743886055e-01
1.1700000000000001e-01,1,17,-2.5433958347244765e+00,1.7000000000000000e+01,1.7000000000000001e-02,-2.5433958347244765e+00,-2.0763819790034441e-01,7.5970418256300720e-01,-1.1896792405391887e+01,4.3527843339296503e+01,-5.0629573592839662e-03,1.3985559888636642e-02,-2.9008608854167167e-01,8.0131355574633323e-01,5.8223680152932759e-15,6.9096756730868465e-15,1.5700925214843349e-16,3.1402060951979124e-16,3.9968028886505635e-15,5.1070259132757201e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.0307470255995045e-01,-4.8926026375762188e-01,2.4127879535989333e-01,-8.5178015075745006e-01,-5.1537351279975274e-02,-2.4463013187881147e-01,6.9102046399971778e-02,-6.7052020725753736e-01,3.7790847352858195e+00,2.1652560575419139e+02,1.4873783063517214e-02,8.5220499493270041e-01,1.6810320759460811e+02,-1.3647215666070352e+02,-2.9008608854167189e-01,8.0131355574633656e-01
1.1800000000000001e-01,1,18,-2.5433958347244765e+00,1.8000000000000000e+01,1.8000000000000002e-02,-2.5433958347244765e+00,-2.1286208572328122e-01,7.7430970267743426e-01,-1.2196099130295948e+01,4.4364677999446606e+01,-5.2238878229368237e-03,1.4605520114426960e-02,-2.9930672490406390e-01,8.3683466015009600e-01,5.6620551995514241e-15,6.9084408292592475e-15,1.1102250871532093e-16,2.2204466187021024e-16,3.7747582837255322e-15,4.8849813083506888e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.0562912526987901e-01,-4.8871513982556364e-01,2.4398224760401688e-01,-8.4616707779377465e-01,-5.2814562634939555e-02,-2.4435756991278232e-01,6.9176561167069245e-02,-6.6744110880967056e-01,3.7658320871802058e+00,2.1576628495036769e+02,1.5511615705643373e-02,8.8875011336220755e-01,1.6780390086970405e+02,-1.3563532200055340e+02,-2.9930672490406962e-01,8.3683466015010188e-01
1.1900000000000001e-01,1,19,-2.5433958347244765e+00,1.9000000000000000e+01,1.9000000000000000e-02,-2.5433958347244765e+00,-2.1833040368514364e-01,7.8980341588264391e-01,-1.2509410670546247e+01,4.5252402375091229e+01,-5.4683179618624225e-03,1.5493713205209748e-02,-3.1331154025029706e-01,8.8772437564462969e-01,5.8221703506580579e-15,6.9084299571031838e-15,2.2204490954139572e-16,9.9984295820892977e-19,3.9968028886505635e-15,4.8849813083506888e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.0829998244482483e-01,-4.8813022217688040e-01,2.4680746449640181e-01,-8.4012269528800232e-01,-5.4149991222412472e-02,-2.4406511108844073e-01,6.9253741025788823e-02,-6.6412645873244291e-01,3.7518495172798132e+00,2.1496514270832853e+02,1.6430388011770020e-02,9.4139188883676606e-01,1.6749058932945374e+02,-1.3474759762490876e+02,-3.1331154025028440e-01,8.8772437564463036e-01
1.2000000000000001e-01,1,20,-2.5433958347244765e+00,2.0000000000000000e+01,2.0000000000000000e-02,-2.5433958347244765e+00,-2.2421142020177151e-01,8.0672034090003808e-01,-1.2846368096195752e+01,4.6221670780927191e+01,-5.8810165166278839e-03,1.6916925017394207e-02,-3.3695742564950670e-01,9.6926840583596485e-01,6.1323241616021925e-15,6.9084956889298062e-15,2.2204467889122809e-16,1.5701852687624002e-16,4.2188474935755949e-15,4.8849813083506888e-15,2.2204460492503131e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.1116879495045198e-01,-4.8748487056447648e-01,2.4984218672039768e-01,-8.3341993833449801e-01,-5.5584397475226061e-02,-2.4374243528223877e-01,6.9336695884973154e-02,-6.6045240444948872e-01,3.7366752571624171e+00,2.1409572164636805e+02,1.7910016954570330e-02,1.0261683825046277e+00,1.6715363190380424e+02,-1.3377832921907279e+02,-3.3695742564951853e-01,9.6926840583597540e-01
1.2100000000000001e-01,1,21,-2.5433958347244765e+00,2.1000000000000000e+01,2.1000000000000001e-02,-2.5433958347244765e+00,-2.3095439666495793e-01,8.2647482887613433e-01,-1.3232712188892386e+01,4.7353519568399435e+01,-6.7429764631864149e-03,1.9754487976096073e-02,-3.8634409269663250e-01,1.1318487874722365e+00,6.1350729891509569e-15,6.7548534232695672e-15,3.8343924114428072e-19,1.1103885195197168e-16,4.2188474935755949e-15,4.6629367034256575e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.1445334176250636e-01,-4.8672418530354017e-01,2.5332052745052813e-01,-8.2546063318606988e-01,-5.7226670881253251e-02,-2.4336209265177064e-01,6.9433592844011169e-02,-6.5609240924480661e-01,3.7190839739082731e+00,2.1308781535968643e+02,2.0873608379502001e-02,1.1959696633543742e+00,1.6676728781110765e+02,-1.3264648043160057e+02,-3.8634409269662789e-01,1.1318487874722465e+00
1.2200000000000000e-01,1,22,-2.5433958347244765e+00,2.2000000000000000e+01,2.1999999999999999e-02,-2.5433958347244765e+00,-2.4116377416471654e-01,8.5718396853619938e-01,-1.3817666431084378e+01,4.9113023663398977e+01,-1.0209377499758624e-02,3.0709139660065221e-02,-5.8495424219199377e-01,1.7595040949995489e+00,6.1350774568021006e-15,6.7538949293529436e-15,8.2466206066119197e-19,6.2356586893180757e-19,4.4408920985006262e-15,4.8849813083506888e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.1941644162181836e-01,-4.8553034248168553e-01,2.5858469639252818e-01,-8.1281483594243431e-01,-5.9708220810909256e-02,-2.4276517124084332e-01,6.9584127385355229e-02,-6.4917258921206145e-01,3.6920198706062370e+00,2.1153715646417368e+02,3.2361746670937996e-02,1.8541915019162893e+00,1.6618233356891562e+02,-1.3088697633660104e+02,-5.8495424219199810e-01,1.7595040949995455e+00
1.2300000000000000e-01,1,23,-2.5433958347244765e+00,2.3000000000000000e+01,2.3000000000000000e-02,-2.5433958347244765e+00,-2.4336443908350597e-01,8.6356493282772562e-01,-1.3943755243053513e+01,4.9478625986527113e+01,-2.2006649187893989e-03,6.3809642915261307e-03,-1.2608881196913260e-01,3.6560232312813273e-01,5.9757574333881406e-15,6.4405514236027939e-15,1.1102230248156672e-16,1.5700955243936713e-16,4.2188474935755949e-15,4.6629367034256575e-15,1.1102230246251565e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.2048464118870647e-01,-4.8526637142669249e-01,2.5959717786519099e-01,-8.1013220654125229e-01,-6.0242320594353305e-02,-2.4263318571334677e-01,6.9556268338242577e-02,-6.4769928898397378e-01,3.6863446773085018e+00,2.1121199184029251e+02,6.7497875058792779e-03,3.8673433669701696e-01,1.6605624475694648e+02,-1.3052137401347289e+02,-1.2608881196914204e-01,3.6560232312813878e-01
1.2400000000000000e-01,1,24,-2.5433958347244765e+00,2.4000000000000000e+01,2.4000000000000000e-02,-2.5433958347244765e+00,-2.4602285750145350e-01,8.7143334694200647e-01,-1.4096071398581751e+01,4.9929452906736572e+01,-2.6584184179475109e-03,7.8684141142809708e-03,-1.5231615552823771e-01,4.5082692020946746e-01,6.1339377981041906e-15,6.4430874818416865e-15,2.2204464181913140e-16,1.5701049274744910e-16,4.4408920985006262e-15,4.6629367034256575e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.2177425498504073e-01,-4.8494435848129863e-01,2.6085195087405572e-01,-8.0680952682026685e-01,-6.0887127492520440e-02,-2.4247217924064987e-01,6.9538847944507820e-02,-6.4587694265078421e-01,3.6793950211384794e+00,2.1081380587268319e+02,8.3053674908878973e-03,4.7586250453303475e-01,1.6590392860141827e+02,-1.3007054709326343e+02,-1.5231615552824695e-01,4.5082692020946069e-01
1.2500000000000000e-01,1,25,-2.5433958347244765e+00,2.5000000000000000e+01,2.5000000000000001e-02,-2.5433958347244765e+00,-2.4891212277294775e-01,8.8009728158354683e-01,-1.4261614104532091e+01,5.0425859795674029e+01,-2.8892652714942436e-03,8.6639346415403311e-03,-1.6554270595034012e-01,4.9640688893745072e-01,6.2896808662179783e-15,6.2835084788084687e-15,8.7680720062357154e-20,1.5701240983212618e-16,4.4408920985006262e-15,4.4408920985006262e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.2317487765271427e-01,-4.8459049672402665e-01,2.6222555150934301e-01,-8.0312857796660286e-01,-6.1587438826357220e-02,-2.4229524836201388e-01,6.9525336928314654e-02,-6.4385953734531620e-01,3.6717791288382933e+00,2.1037744738665634e+02,9.1329960736851144e-03,5.2328212933170892e-01,1.6573838589546790e+02,-1.2957414020432597e+02,-1.6554270595034024e-01,4.9640688893745877e-01
1.2600000000000000e-01,1,26,-2.5433958347244765e+00,2.6000000000000000e+01,2.6000000000000002e-02,-2.5433958347244765e+00,-2.5192660505203401e-01,8.8923694531283171e-01,-1.4434331216540713e+01,5.0949523953530850e+01,-3.0144822790862656e-03,9.1396637292847274e-03,-1.7271711200862055e-01,5.2366415785681342e-01,6.4485512957723595e-15,6.1264692065711187e-15,3.1401852708881428e-16,2.6305444134050400e-19,4.6629367034256575e-15,4.4408920985006262e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2463510525431103e-01,-4.8421698704015620e-01,2.6366051752090797e-01,-7.9921938279867233e-01,-6.2317552627155597e-02,-2.4210849352007868e-01,6.9512706133298754e-02,-6.4171818491941579e-01,3.6637789382930346e+00,2.0991907023311256e+02,9.6239574238109939e-03,5.5141214259796645e-01,1.6556566878345927e+02,-1.2905047604646913e+02,-1.7271711200862222e-01,5.2366415785680920e-01
1.2700000000000000e-01,1,27,-2.5433958347244765e+00,2.7000000000000000e+01,2.7000000000000000e-02,-2.5433958347244765e+00,-2.5501295287153131e-01,8.9869242642231639e-01,-1.4611165920707311e+01,5.1491283114369999e+01,-3.0863478194972931e-03,9.4554811094847008e-03,-1.7683470416659930e-01,5.4175916083915043e-01,6.2896079410497921e-15,6.2804115924966757e-15,1.1102230334141081e-16,2.5310936684272523e-19,4.4408920985006262e-15,4.4408920985006262e-15,1.1102230246251565e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.2612897131578593e-01,-4.8383001415251375e-01,2.6512774840570907e-01,-7.9514686122760458e-01,-6.3064485657893049e-02,-2.4191500707625743e-01,6.9499388544961849e-02,-6.3948843769006058e-01,3.6555360479178214e+00,2.0944678740362383e+02,9.9464398593033174e-03,5.6988902511877648e-01,1.6538883407929268e+02,-1.2850871688562998e+02,-1.7683470416660246e-01,5.4175916083914966e-01
1.2800000000000000e-01,1,28,-2.5433958347244765e+00,2.8000000000000000e+01,2.8000000000000001e-02,-2.5433958347244765e+00,-2.5814143465798350e-01,9.0837586032626716e-01,-1.4790414723354571e+01,5.2046103008260268e+01,-3.1284817864521705e-03,9.6834339039506556e-03,-1.7924880264725745e-01,5.5481989389026276e-01,6.4486505156695617e-15,6.1253768999595582e-15,1.7634256335520098e-21,1.5701271747586321e-16,4.6629367034256575e-15,4.2188474935755949e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.2764200499694520e-01,-4.8343305489008487e-01,2.6661094001249808e-01,-7.9094665678662035e-01,-6.3821002498472695e-02,-2.4171652744504302e-01,6.9484467507776648e-02,-6.3718985583835419e-01,3.6471287580333058e+00,2.0896508517609806e+02,1.0176261123828788e-02,5.8305681361844552e-01,1.6520958527664541e+02,-1.2795389699173974e+02,-1.7924880264726537e-01,5.5481989389027553e-01
