Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 20
Minimum dominant weight: 4.4723565e-01
Maximum second weight: 1.3300222e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
94      22x22       9.99999965e-01       1.60847817e-08      1            tight
95      22x22       9.99999943e-01       2.52014868e-08      1            tight
96      22x22       9.99999965e-01       1.76673704e-08      1            tight
97      22x22       9.99999967e-01       1.81152598e-08      1            tight
98      22x22       9.99999947e-01       2.26036433e-08      1            tight
99      22x22       9.99999918e-01       3.43436561e-08      1            tight
100     22x22       9.99999953e-01       1.62947163e-08      1            tight
101     22x22       9.99999965e-01       1.07724315e-08      1            tight
102     22x22       9.99999963e-01       1.65824287e-08      1            tight
103     22x22       9.99999974e-01       1.17162598e-08      1            tight
104     22x22       9.99999963e-01       1.51078477e-08      1            tight
105     22x22       9.99999976e-01       8.81413243e-09      1            tight
106     22x22       9.99999981e-01       7.58391179e-09      1            tight
107     22x22       9.99999960e-01       1.42601170e-08      1            tight
108     22x22       9.99999960e-01       1.46669581e-08      1            tight
109     22x22       9.99999963e-01       1.16681831e-08      1            tight
110     22x22       9.99999969e-01       8.25991552e-09      1            tight
111     22x22       9.99999973e-01       1.15799211e-08      1            tight
112     22x22       9.99999978e-01       8.41183587e-09      1            tight
113     22x22       9.99999973e-01       1.01246845e-08      1            tight
114     22x22       9.99999983e-01       5.06784373e-09      1            tight
115     22x22       9.99999983e-01       4.41823691e-09      1            tight
116     22x22       9.99999970e-01       9.74610548e-09      1            tight
117     22x22       9.99999969e-01       1.02382987e-08      1            tight
118     22x22       9.99999968e-01       8.57869597e-09      1            tight
119     22x22       9.99999972e-01       6.06664115e-09      1            tight
120     22x22       9.99999978e-01       7.72857558e-09      1            tight
121     22x22       9.99999982e-01       5.44161046e-09      1            tight
122     22x22       9.99999977e-01       7.16993107e-09      1            tight
123     22x22       9.99999983e-01       4.82032171e-09      1            tight
124     22x22       9.99999983e-01       4.75352275e-09      1            tight
125     22x22       9.99999974e-01       7.46198721e-09      1            tight
126     22x22       9.99999973e-01       7.61783200e-09      1            tight
127     22x22       9.99999971e-01       6.10551419e-09      1            tight
128     22x22       9.99999976e-01       4.97936973e-09      1            tight
129     22x22       9.99999982e-01       4.90673229e-09      1            tight
130     22x22       9.99999985e-01       3.71244188e-09      1            tight
131     22x22       9.99999980e-01       4.94183904e-09      1            tight
132     22x22       9.99999984e-01       4.35963356e-09      1            tight
133     22x22       9.99999984e-01       4.22857819e-09      1            tight
134     22x22       9.99999977e-01       5.79076255e-09      1            tight
135     22x22       9.99999976e-01       5.58719641e-09      1            tight
136     22x22       9.99999975e-01       5.27595394e-09      1            tight
137     22x22       9.99999978e-01       4.64835701e-09      1            tight
138     22x22       9.99999985e-01       3.78749865e-09      1            tight
139     22x22       9.99999987e-01       3.17106893e-09      1            tight
140     22x22       9.99999983e-01       3.61512588e-09      1            tight
141     22x22       9.99999985e-01       4.10237655e-09      1            tight
142     22x22       9.99999985e-01       3.37744572e-09      1            tight
143     22x22       9.99999979e-01       5.07998625e-09      1            tight
144     22x22       9.99999979e-01       4.47180590e-09      1            tight
145     22x22       9.99999978e-01       4.89087825e-09      1            tight
146     22x22       9.99999980e-01       4.48900521e-09      1            tight
147     22x22       9.99999987e-01       3.43430569e-09      1            tight
148     22x22       9.99999988e-01       3.03689382e-09      1            tight
149     22x22       9.99999985e-01       2.77595182e-09      1            tight
150     22x22       9.99999986e-01       3.88387386e-09      1            tight
151     22x22       9.99999986e-01       3.24638965e-09      1            tight
152     22x22       9.99999981e-01       4.80006208e-09      1            tight
153     22x22       9.99999981e-01       4.14682486e-09      1            tight
154     22x22       9.99999980e-01       4.66743886e-09      1            tight
155     22x22       9.99999982e-01       4.36185560e-09      1            tight
156     22x22       9.99999988e-01       3.27480800e-09      1            tight
157     22x22       9.99999989e-01       2.92405223e-09      1            tight
158     22x22       9.99999987e-01       2.34506808e-09      1            tight
159     22x22       9.99999987e-01       3.75919125e-09      1            tight
160     22x22       9.99999987e-01       3.13135497e-09      1            tight
161     22x22       9.99999983e-01       4.64368497e-09      1            tight
162     22x22       9.99999983e-01       3.95832127e-09      1            tight
163     22x22       9.99999982e-01       4.50507361e-09      1            tight
164     22x22       9.99999984e-01       4.24663045e-09      1            tight
165     22x22       9.99999989e-01       3.18676293e-09      1            tight
166     22x22       9.99999990e-01       2.76385743e-09      1            tight
167     22x22       9.99999988e-01       2.22328195e-09      1            tight
168     22x22       9.99999988e-01       3.67448821e-09      1            tight
169     22x22       9.99999988e-01       2.97972607e-09      1            tight
170     22x22       9.99999984e-01       4.52608093e-09      1            tight
171     22x22       9.99999985e-01       3.80079515e-09      1            tight
172     22x22       9.99999984e-01       4.31600745e-09      1            tight
173     22x22       9.99999986e-01       2.90168842e-09      1            tight
174     22x22       9.99999990e-01       2.99283790e-09      1            tight
175     22x22       9.99999992e-01       1.50772676e-09      1            tight
176     22x22       9.99999989e-01       2.11812097e-09      1            tight
177     22x22       9.99999989e-01       3.55994729e-09      1            tight
178     22x22       9.99999989e-01       2.86501414e-09      1            tight
179     22x22       9.99999985e-01       4.42042192e-09      1            tight
180     22x22       9.99999986e-01       3.69651305e-09      1            tight
181     22x22       9.99999986e-01       3.00134352e-09      1            tight
182     22x22       9.99999990e-01       2.44102850e-09      1            tight
183     22x22       9.99999990e-01       1.82413112e-09      1            tight
184     22x22       9.99999991e-01       2.41285562e-09      1            tight
185     22x22       9.99999990e-01       2.32451179e-09      1            tight
186     22x22       9.99999987e-01       3.04731229e-09      1            tight
187     22x22       9.99999987e-01       2.69817336e-09      1            tight
