Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 8
Minimum dominant weight: 6.0903980e-01
Maximum second weight: 1.5685121e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
105     22x22       7.24075617e-01       1.39161576e-01      6            not tight
106     22x22       6.58338127e-01       1.56851210e-01      6            not tight
107     22x22       9.73283129e-01       9.74398449e-03      1            not tight
108     22x22       9.66023980e-01       1.32688842e-02      3            not tight
109     22x22       9.73129006e-01       9.18360604e-03      1            not tight
110     22x22       9.72532697e-01       9.99728832e-03      1            not tight
111     22x22       9.87550861e-01       6.83434795e-03      1            not tight
112     22x22       9.86105203e-01       7.86283111e-03      1            not tight
113     22x22       9.82272147e-01       7.57435074e-03      1            not tight
114     22x22       9.85295936e-01       7.25701676e-03      1            not tight
115     22x22       6.09039796e-01       1.48888727e-01      8            not tight
116     22x22       9.81421512e-01       7.48702959e-03      1            not tight
117     22x22       9.76866344e-01       9.32887259e-03      1            not tight
118     22x22       9.71360193e-01       1.03984247e-02      2            not tight
119     22x22       9.71253985e-01       1.11067699e-02      2            not tight
120     22x22       9.86931248e-01       7.39499707e-03      1            not tight
121     22x22       9.85395445e-01       7.78544991e-03      1            not tight
122     22x22       9.85050279e-01       6.91640173e-03      1            not tight
123     22x22       9.85364019e-01       6.40209805e-03      1            not tight
124     22x22       6.34715604e-01       1.22940192e-01      7            not tight
125     22x22       9.81487112e-01       7.36247136e-03      1            not tight
126     22x22       9.78233364e-01       8.44599301e-03      1            not tight
127     22x22       9.73581124e-01       1.02795285e-02      2            not tight
128     22x22       9.69615543e-01       1.09318771e-02      2            not tight
129     22x22       9.84601466e-01       7.72541809e-03      1            not tight
130     22x22       9.81952631e-01       7.69024669e-03      1            not tight
131     22x22       9.85710629e-01       6.87990641e-03      1            not tight
132     22x22       9.30619611e-01       3.23994419e-02      3            not tight
133     22x22       9.68944977e-01       1.77318848e-02      2            not tight
134     22x22       9.75011097e-01       1.00918669e-02      2            not tight
135     22x22       9.76802238e-01       9.56514645e-03      1            not tight
136     22x22       9.74249557e-01       9.06936319e-03      1            not tight
137     22x22       9.79751428e-01       9.16798380e-03      1            not tight
138     22x22       9.81314950e-01       7.34165030e-03      1            not tight
139     22x22       9.85531853e-01       7.34329316e-03      1            not tight
140     22x22       9.86450312e-01       5.12288523e-03      1            not tight
141     22x22       9.76029732e-01       9.68172812e-03      1            not tight
142     22x22       9.86852556e-01       5.92888385e-03      1            not tight
143     22x22       9.77420750e-01       8.18426680e-03      1            not tight
144     22x22       9.79494270e-01       7.91432634e-03      1            not tight
145     22x22       9.81224366e-01       8.20380967e-03      1            not tight
146     22x22       9.82420166e-01       8.14279248e-03      1            not tight
147     22x22       9.79643402e-01       1.03027280e-02      2            not tight
148     22x22       9.81474612e-01       1.00290953e-02      2            not tight
149     22x22       9.82779233e-01       7.72264242e-03      1            not tight
150     22x22       9.86251273e-01       6.20854676e-03      1            not tight
151     22x22       9.88937534e-01       5.14567355e-03      1            not tight
152     22x22       9.82841317e-01       7.55561982e-03      1            not tight
153     22x22       9.81928752e-01       8.42299092e-03      1            not tight
154     22x22       9.82277949e-01       7.92831262e-03      1            not tight
155     22x22       9.84277089e-01       8.60722768e-03      1            not tight
156     22x22       9.76761627e-01       1.18556001e-02      2            not tight
157     22x22       9.78982624e-01       1.27562022e-02      2            not tight
158     22x22       9.84711370e-01       7.45855453e-03      1            not tight
159     22x22       9.85502922e-01       6.72289693e-03      1            not tight
160     22x22       9.90823378e-01       3.80582997e-03      1            not tight
161     22x22       9.82746406e-01       8.07730221e-03      1            not tight
162     22x22       9.84430378e-01       7.25806176e-03      1            not tight
163     22x22       9.84168721e-01       8.53091031e-03      1            not tight
164     22x22       9.86858379e-01       7.46666618e-03      1            not tight
165     22x22       9.81840259e-01       1.07962664e-02      2            not tight
166     22x22       9.84841846e-01       9.49409730e-03      1            not tight
167     22x22       9.83681032e-01       9.53834098e-03      1            not tight
168     22x22       9.85475039e-01       8.23013175e-03      1            not tight
169     22x22       9.92864876e-01       2.93440617e-03      1            not tight
170     22x22       9.83482873e-01       9.31064871e-03      1            not tight
171     22x22       9.84893556e-01       8.04552883e-03      1            not tight
172     22x22       9.86378446e-01       7.81537138e-03      1            not tight
173     22x22       9.89170967e-01       6.77368145e-03      1            not tight
174     22x22       9.86378308e-01       8.39303988e-03      1            not tight
175     22x22       9.89242075e-01       7.21356148e-03      1            not tight
176     22x22       9.85914794e-01       8.54383208e-03      1            not tight
177     22x22       9.87021114e-01       7.69170121e-03      1            not tight
178     22x22       9.92540864e-01       3.56000341e-03      1            not tight
179     22x22       9.85822006e-01       8.40902929e-03      1            not tight
180     22x22       9.87658832e-01       6.91185996e-03      1            not tight
181     22x22       9.88380073e-01       7.32651883e-03      1            not tight
182     22x22       9.88994276e-01       7.10181323e-03      1            not tight
183     22x22       9.88671279e-01       7.35032198e-03      1            not tight
184     22x22       9.89191257e-01       6.98083010e-03      1            not tight
185     22x22       9.91211977e-01       5.69153029e-03      1            not tight
186     22x22       9.88566828e-01       7.34224258e-03      1            not tight
187     22x22       9.89212772e-01       6.87919292e-03      1            not tight
