Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 1
Minimum dominant weight: 1.0000000e+00
Maximum second weight: 3.5948965e-12
All blocks rank-one: True

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
177     22x22       1.00000000e+00       1.53412010e-12      1            tight
178     22x22       1.00000000e+00       1.32142793e-12      1            tight
179     22x22       1.00000000e+00       1.57601431e-12      1            tight
180     22x22       1.00000000e+00       1.30035576e-12      1            tight
181     22x22       1.00000000e+00       1.51536157e-12      1            tight
182     22x22       1.00000000e+00       1.53126805e-12      1            tight
183     22x22       1.00000000e+00       1.26113399e-12      1            tight
184     22x22       1.00000000e+00       1.24031713e-12      1            tight
185     22x22       1.00000000e+00       1.01004045e-12      1            tight
186     22x22       1.00000000e+00       1.31259179e-12      1            tight
187     22x22       1.00000000e+00       1.02619203e-12      1            tight
