Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 8
Minimum dominant weight: 5.9352128e-01
Maximum second weight: 2.0548571e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
86      22x22       9.89010647e-01       3.75819526e-03      1            not tight
87      22x22       6.12644226e-01       1.36102884e-01      7            not tight
88      22x22       9.91925176e-01       4.25931937e-03      1            not tight
89      22x22       9.85915914e-01       4.95850372e-03      1            not tight
90      22x22       9.86308910e-01       4.90275430e-03      1            not tight
91      22x22       9.81868287e-01       7.74559658e-03      1            not tight
92      22x22       9.77591771e-01       9.23820135e-03      1            not tight
93      22x22       9.91358074e-01       4.21223167e-03      1            not tight
94      22x22       9.88756297e-01       6.22649739e-03      1            not tight
95      22x22       9.85055207e-01       7.41237384e-03      1            not tight
96      22x22       6.02992078e-01       2.05485714e-01      7            not tight
97      22x22       7.25003830e-01       1.28257089e-01      6            not tight
98      22x22       9.81073511e-01       8.29485708e-03      1            not tight
99      22x22       9.76519199e-01       8.86796251e-03      1            not tight
100     22x22       9.79587470e-01       8.07481019e-03      1            not tight
101     22x22       9.79736689e-01       7.18257045e-03      1            not tight
102     22x22       9.92139099e-01       4.51699929e-03      1            not tight
103     22x22       9.91370050e-01       4.73442691e-03      1            not tight
104     22x22       9.86091643e-01       7.10087096e-03      1            not tight
105     22x22       9.89232951e-01       6.36400667e-03      1            not tight
106     22x22       6.29551503e-01       1.56848231e-01      8            not tight
107     22x22       9.85789953e-01       6.87271974e-03      1            not tight
108     22x22       9.83226662e-01       7.43667676e-03      1            not tight
109     22x22       9.79294920e-01       7.12638864e-03      1            not tight
110     22x22       9.79851867e-01       7.45726449e-03      1            not tight
111     22x22       9.92084224e-01       4.41164427e-03      1            not tight
112     22x22       9.91179097e-01       4.43434414e-03      1            not tight
113     22x22       9.88654909e-01       4.84397599e-03      1            not tight
114     22x22       9.89325949e-01       5.48524559e-03      1            not tight
115     22x22       5.93521277e-01       1.45425605e-01      7            not tight
116     22x22       9.86554190e-01       5.65666162e-03      1            not tight
117     22x22       9.83947082e-01       5.97931617e-03      1            not tight
118     22x22       9.81369458e-01       6.81587174e-03      1            not tight
119     22x22       9.77338168e-01       8.04139756e-03      1            not tight
120     22x22       9.90862525e-01       4.43236335e-03      1            not tight
121     22x22       9.88196270e-01       4.63145028e-03      1            not tight
122     22x22       9.88846820e-01       4.60260863e-03      1            not tight
123     22x22       9.47580954e-01       2.61651556e-02      3            not tight
124     22x22       9.16757455e-01       4.64253562e-02      4            not tight
125     22x22       9.82276772e-01       7.17090422e-03      1            not tight
126     22x22       9.81696057e-01       6.99631634e-03      1            not tight
127     22x22       9.80886155e-01       6.39937235e-03      1            not tight
128     22x22       9.82972992e-01       7.41622525e-03      1            not tight
129     22x22       9.87834950e-01       4.61632161e-03      1            not tight
130     22x22       9.88994247e-01       5.43180744e-03      1            not tight
131     22x22       9.91824945e-01       3.35441036e-03      1            not tight
132     22x22       9.79176334e-01       7.67968665e-03      1            not tight
133     22x22       9.92355242e-01       3.24762739e-03      1            not tight
134     22x22       9.82848286e-01       5.88998032e-03      1            not tight
135     22x22       9.86173745e-01       5.29058555e-03      1            not tight
136     22x22       9.84759941e-01       6.42963212e-03      1            not tight
137     22x22       9.86469538e-01       5.89244830e-03      1            not tight
138     22x22       9.85467151e-01       7.14429138e-03      1            not tight
139     22x22       9.87581723e-01       6.37847609e-03      1            not tight
140     22x22       9.88087166e-01       5.18390327e-03      1            not tight
141     22x22       9.90917141e-01       3.66583317e-03      1            not tight
142     22x22       9.91442977e-01       4.14154023e-03      1            not tight
143     22x22       9.87740571e-01       4.95995537e-03      1            not tight
144     22x22       9.85328696e-01       6.78798731e-03      1            not tight
145     22x22       9.86653162e-01       5.54095587e-03      1            not tight
146     22x22       9.87340463e-01       6.11207025e-03      1            not tight
147     22x22       9.82738248e-01       8.41449855e-03      1            not tight
148     22x22       9.83621691e-01       8.98056193e-03      1            not tight
149     22x22       9.89723553e-01       4.11988396e-03      1            not tight
150     22x22       9.90426752e-01       3.68346085e-03      1            not tight
151     22x22       9.92557944e-01       3.06476789e-03      1            not tight
152     22x22       9.87440870e-01       5.10615685e-03      1            not tight
153     22x22       9.88023552e-01       5.31542313e-03      1            not tight
154     22x22       9.87294276e-01       5.91178105e-03      1            not tight
155     22x22       9.89605100e-01       5.59793734e-03      1            not tight
156     22x22       9.84193008e-01       8.36265348e-03      1            not tight
157     22x22       9.86779925e-01       8.00600120e-03      1            not tight
158     22x22       9.88451534e-01       6.01965664e-03      1            not tight
159     22x22       9.89527317e-01       5.18825867e-03      1            not tight
160     22x22       9.95124025e-01       2.67848698e-03      1            not tight
161     22x22       9.87512593e-01       6.19494988e-03      1            not tight
162     22x22       9.88216199e-01       5.54182441e-03      1            not tight
163     22x22       9.89471982e-01       5.69519202e-03      1            not tight
164     22x22       9.92493466e-01       4.30372626e-03      1            not tight
165     22x22       9.89001168e-01       6.60366302e-03      1            not tight
166     22x22       9.92195703e-01       5.04123335e-03      1            not tight
167     22x22       9.88756913e-01       6.64984614e-03      1            not tight
168     22x22       9.90542626e-01       5.17189532e-03      1            not tight
169     22x22       9.95849036e-01       1.93031054e-03      1            not tight
170     22x22       9.88806337e-01       6.29601956e-03      1            not tight
171     22x22       9.90339960e-01       5.04771251e-03      1            not tight
172     22x22       9.91877530e-01       4.74504115e-03      1            not tight
173     22x22       9.93174880e-01       4.61374115e-03      1            not tight
174     22x22       9.92116083e-01       4.92313384e-03      1            not tight
175     22x22       9.93413718e-01       4.71754314e-03      1            not tight
176     22x22       9.91886720e-01       5.00376916e-03      1            not tight
177     22x22       9.92332551e-01       4.59149023e-03      1            not tight
178     22x22       9.95125289e-01       2.82146416e-03      1            not tight
179     22x22       9.91649483e-01       5.02134601e-03      1            not tight
180     22x22       9.92694482e-01       4.26429856e-03      1            not tight
181     22x22       9.92649864e-01       4.98938529e-03      1            not tight
182     22x22       9.93217215e-01       4.65297580e-03      1            not tight
183     22x22       9.92882063e-01       4.94766460e-03      1            not tight
184     22x22       9.93207370e-01       4.75170285e-03      1            not tight
185     22x22       9.93961786e-01       4.43052148e-03      1            not tight
186     22x22       9.92780004e-01       4.97005375e-03      1            not tight
187     22x22       9.93097549e-01       4.78720060e-03      1            not tight
