Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 6
Minimum dominant weight: 6.0864445e-01
Maximum second weight: 2.3151897e-01
All blocks rank-one: False

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
72      22x22       9.46143736e-01       5.24588739e-02      2            not tight
73      22x22       9.63673229e-01       3.28602990e-02      2            not tight
74      22x22       9.84414711e-01       1.17888150e-02      2            not tight
75      22x22       9.62986139e-01       3.53974938e-02      2            not tight
76      22x22       9.85281919e-01       1.25375764e-02      2            not tight
77      22x22       9.71751258e-01       2.69412699e-02      2            not tight
78      22x22       9.51763318e-01       4.53376289e-02      2            not tight
79      22x22       9.69666319e-01       2.87112832e-02      2            not tight
80      22x22       9.71295199e-01       2.65949626e-02      2            not tight
81      22x22       9.71068694e-01       2.67799216e-02      2            not tight
82      22x22       9.86829923e-01       1.01310979e-02      2            not tight
83      22x22       9.94778348e-01       2.05631775e-03      1            not tight
84      22x22       9.89892853e-01       8.48623911e-03      1            not tight
85      22x22       9.96764894e-01       1.52167852e-03      1            not tight
86      22x22       9.85729746e-01       1.19650229e-02      2            not tight
87      22x22       9.87558043e-01       1.03165330e-02      2            not tight
88      22x22       9.90073738e-01       8.13426949e-03      1            not tight
89      22x22       9.87864307e-01       9.82615277e-03      1            not tight
90      22x22       9.88311575e-01       9.28067268e-03      1            not tight
91      22x22       9.94953543e-01       1.98904267e-03      1            not tight
92      22x22       9.93795668e-01       3.36370034e-03      1            not tight
93      22x22       9.95644621e-01       1.83316381e-03      1            not tight
94      22x22       9.95988200e-01       1.77003890e-03      1            not tight
95      22x22       9.95256193e-01       2.22695654e-03      1            not tight
96      22x22       9.95809507e-01       1.90613639e-03      1            not tight
97      22x22       9.96166179e-01       1.51015086e-03      1            not tight
98      22x22       9.95530872e-01       1.91244097e-03      1            not tight
99      22x22       9.95498993e-01       1.94713763e-03      1            not tight
100     22x22       9.93188261e-01       3.80432619e-03      1            not tight
101     22x22       9.94631923e-01       2.70088504e-03      1            not tight
102     22x22       9.90819301e-01       5.82710271e-03      1            not tight
103     22x22       9.93990638e-01       3.23070359e-03      1            not tight
104     22x22       9.97048682e-01       1.64299602e-03      1            not tight
105     22x22       9.95084791e-01       3.26999175e-03      1            not tight
106     22x22       9.98130082e-01       7.38469230e-04      1            not tight
107     22x22       9.94403778e-01       3.39663938e-03      1            not tight
108     22x22       9.97270712e-01       8.71433184e-04      1            not tight
109     22x22       9.94978854e-01       2.62575251e-03      1            not tight
110     22x22       9.97028408e-01       9.27867788e-04      1            not tight
111     22x22       9.96268919e-01       2.28419019e-03      1            not tight
112     22x22       9.98336762e-01       6.06673928e-04      1            not tight
113     22x22       9.96407151e-01       1.99937820e-03      1            not tight
114     22x22       9.96358660e-01       2.31553912e-03      1            not tight
115     22x22       9.97842806e-01       1.18645934e-03      1            not tight
116     22x22       9.95526615e-01       2.47025060e-03      1            not tight
117     22x22       9.95085821e-01       2.19106773e-03      1            not tight
118     22x22       9.96982683e-01       9.89580025e-04      1            not tight
119     22x22       9.97773528e-01       7.43473327e-04      1            not tight
120     22x22       9.98111178e-01       7.88991999e-04      1            not tight
121     22x22       9.98839706e-01       4.89673593e-04      1            not tight
122     22x22       9.98006930e-01       6.74160072e-04      1            not tight
123     22x22       9.98256679e-01       7.30736727e-04      1            not tight
124     22x22       9.99072961e-01       4.67393323e-04      1            tight
125     22x22       9.97502649e-01       8.75060202e-04      1            not tight
126     22x22       9.97709957e-01       7.66363593e-04      1            not tight
127     22x22       9.97635470e-01       8.13967494e-04      1            not tight
128     22x22       9.97871719e-01       8.55165333e-04      1            not tight
129     22x22       9.98781164e-01       4.85011881e-04      1            not tight
130     22x22       9.98980571e-01       4.52225626e-04      1            not tight
131     22x22       9.98567700e-01       4.81566645e-04      1            not tight
132     22x22       9.99108272e-01       2.47132299e-04      1            tight
133     22x22       9.99359727e-01       1.72873504e-04      1            tight
134     22x22       9.98331872e-01       5.68304616e-04      1            not tight
135     22x22       9.98152760e-01       6.40571194e-04      1            not tight
136     22x22       9.97779062e-01       9.05051440e-04      1            not tight
137     22x22       9.97972825e-01       8.89369197e-04      1            not tight
138     22x22       9.99015844e-01       4.14148595e-04      1            tight
139     22x22       9.99152573e-01       3.75821330e-04      1            tight
140     22x22       9.98549279e-01       6.16816927e-04      1            not tight
141     22x22       9.99308257e-01       2.60210925e-04      1            tight
142     22x22       9.99477137e-01       1.43947920e-04      1            tight
143     22x22       9.98619395e-01       5.47033209e-04      1            not tight
144     22x22       9.98389581e-01       5.86142535e-04      1            not tight
145     22x22       9.97972820e-01       8.93901000e-04      1            not tight
146     22x22       9.98190003e-01       7.95640238e-04      1            not tight
147     22x22       9.99072607e-01       4.01235431e-04      1            tight
148     22x22       9.99197910e-01       3.73566516e-04      1            tight
149     22x22       9.98515781e-01       6.99724728e-04      1            not tight
150     22x22       9.99370617e-01       2.41105600e-04      1            tight
151     22x22       9.99535190e-01       1.50926650e-04      1            tight
152     22x22       9.98692711e-01       5.33552980e-04      1            not tight
153     22x22       9.98607502e-01       5.26466900e-04      1            not tight
154     22x22       9.98205593e-01       7.98050780e-04      1            not tight
155     22x22       9.98435633e-01       6.77836951e-04      1            not tight
156     22x22       9.99084356e-01       4.07630061e-04      1            tight
157     22x22       9.99211563e-01       3.69428075e-04      1            tight
158     22x22       9.98620708e-01       6.50115560e-04      1            not tight
159     22x22       9.99339158e-01       2.31858032e-04      1            tight
160     22x22       9.99576347e-01       1.46447114e-04      1            tight
161     22x22       9.98716861e-01       5.19833691e-04      1            not tight
162     22x22       9.98679959e-01       5.16028849e-04      1            not tight
163     22x22       9.98418922e-01       6.96143981e-04      1            not tight
164     22x22       9.98641189e-01       5.67535061e-04      1            not tight
165     22x22       9.99054455e-01       4.04447959e-04      1            tight
166     22x22       9.99188760e-01       3.37007489e-04      1            tight
167     22x22       9.98712180e-01       5.74854092e-04      1            not tight
168     22x22       9.99355403e-01       2.14472537e-04      1            tight
169     22x22       9.99600480e-01       1.42632563e-04      1            tight
170     22x22       9.98839318e-01       4.37731281e-04      1            not tight
171     22x22       9.98712729e-01       4.89323028e-04      1            not tight
172     22x22       9.98599418e-01       5.85101327e-04      1            not tight
173     22x22       9.98909679e-01       4.27285877e-04      1            not tight
174     22x22       9.99107595e-01       3.70495592e-04      1            tight
175     22x22       9.99310545e-01       2.77317255e-04      1            tight
176     22x22       9.98874429e-01       4.57758718e-04      1            not tight
177     22x22       9.99469278e-01       1.73176338e-04      1            tight
178     22x22       9.99574546e-01       1.68336231e-04      1            tight
179     22x22       9.99013169e-01       3.39179124e-04      1            tight
180     22x22       9.98801533e-01       4.29483027e-04      1            not tight
181     22x22       9.98850152e-01       4.38784104e-04      1            not tight
182     22x22       9.99165482e-01       3.25703791e-04      1            tight
183     22x22       9.98996604e-01       3.84512606e-04      1            not tight
184     22x22       9.99317185e-01       2.77951770e-04      1            tight
185     22x22       9.99312364e-01       2.89317301e-04      1            tight
186     22x22       9.99049017e-01       3.41771518e-04      1            tight
187     22x22       9.98887338e-01       4.08205847e-04      1            not tight
