k,t,u,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF2_rad,thetaF1_deg,thetaF2_deg,R1_orth_error,R2_orth_error,F1_orth_error,F2_orth_error,R1_det_error,R2_det_error,F1_det_error,F2_det_error,base_x,base_y,elbow_x,elbow_y,tip_x,tip_y,x1,y1,x2,y2,target_angle_error_norm_rad,target_angle_error_norm_deg,target_step_error_norm_rad,target_step_error_norm_deg,target_error_R1_deg,target_error_R2_deg,target_error_F1_deg,target_error_F2_deg
4.8000000000000000e+01,4.8000000000000001e-02,3.6870591001285948e+00,3.7555617219438835e-02,1.8832225906430547e-01,2.1517783636826855e+00,1.0790070632754015e+01,-2.0022864762821667e-03,4.1248503869587812e-03,-1.1472256446708956e-01,2.3633651829564262e-01,3.6956422226670210e-15,4.2906748034845689e-15,1.7794294334240287e-19,1.1102236679566598e-16,2.4424906541753444e-15,2.8865798640254070e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8773394807805110e-02,-4.9964743534555472e-01,1.1237893542971175e-01,-9.9080728993963763e-01,9.3866974039025584e-03,-2.4982371767277761e-01,6.5576165118758578e-02,-7.4522736264259692e-01,4.2844896949741376e+00,2.4548317688931152e+02,4.5851436016657006e-03,2.6270937683685813e-01,-1.7784822163631731e+02,-1.6920992936724599e+02,-1.1472256446709783e-01,2.3633651829563482e-01
4.9000000000000000e+01,4.9000000000000002e-02,3.6870591001285948e+00,3.5513268802181121e-02,1.9253486339317563e-01,2.0347604190785948e+00,1.1031435081556817e+01,-2.0423484172577087e-03,4.2126043288701663e-03,-1.1701794460409033e-01,2.4136444880280120e-01,3.6956798383401311e-15,4.4293893187020596e-15,1.0749017425135917e-19,2.2204526576325980e-16,2.6645352591003757e-15,3.1086244689504383e-15,1.1102230246251565e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,1.7752902214800501e-02,-4.9968473507097627e-01,1.1342666828435199e-01,-9.9044590966210944e-01,8.8764511074002541e-03,-2.4984236753548839e-01,6.5589785249576399e-02,-7.4506532236654377e-01,4.2830679418521891e+00,2.4540171643591432e+02,4.6815833100663793e-03,2.6823496510568939e-01,-1.7796523958092141e+02,-1.6896856491844318e+02,-1.1701794460408348e-01,2.4136444880281366e-01
5.0000000000000000e+01,5.0000000000000003e-02,3.6870591001285948e+00,3.3430874787847502e-02,1.9683556515408787e-01,1.9154480307739732e+00,1.1277847141401569e+01,-2.0823940143336168e-03,4.3007017609122331e-03,-1.1931238830462129e-01,2.4641205984475220e-01,3.6957436151832971e-15,4.5986886439259328e-15,3.1401849401721273e-16,5.5055098245097750e-19,2.6645352591003757e-15,3.3306690738754696e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,1.6712323973945366e-02,-4.9972062017430291e-01,1.1449581619358216e-01,-9.9006579313854481e-01,8.3561619869726867e-03,-2.4986031008715170e-01,6.5604070083763913e-02,-7.4489320665642467e-01,4.2816193143596504e+00,2.4531871619450524e+02,4.7783261156231945e-03,2.7377791956234965e-01,-1.7808455196922603e+02,-1.6872215285859841e+02,-1.1931238830462858e-01,2.4641205984475259e-01
5.1000000000000000e+01,5.1000000000000004e-02,3.6870591001285948e+00,3.1308443021891556e-02,2.0122473992226744e-01,1.7938416482801995e+00,1.1529328331163569e+01,-2.1224317659559459e-03,4.3891747681795712e-03,-1.2160638249377383e-01,2.5148118976200096e-01,3.8843896666759824e-15,4.7401857640583006e-15,1.1102232238804274e-16,1.9345830855626230e-19,2.6645352591003757e-15,3.3306690738754696e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,1.5651664209757492e-02,-4.9975496536549291e-01,1.1558641828904195e-01,-9.8966622766420032e-01,7.8258321048787476e-03,-2.4987748268274670e-01,6.5619041249399879e-02,-7.4471059651484750e-01,4.2801438455072409e+00,2.4523417805645917e+02,4.8754047777352363e-03,2.7934011718214624e-01,-1.7820615835171978e+02,-1.6847067166883645e+02,-1.2160638249376744e-01,2.5148118976200728e-01
5.2000000000000000e+01,5.2000000000000005e-02,3.6870591001285948e+00,2.9145972256004796e-02,2.0570279724182625e-01,1.6699412000744653e+00,1.1785902115991956e+01,-2.1624707658867612e-03,4.4780573195588001e-03,-1.2390044820573413e-01,2.5657378482838544e-01,4.1897248577429779e-15,4.8860407165024786e-15,3.1401853746716745e-16,3.0750456823849676e-19,2.8865798640254070e-15,3.3306690738754696e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,1.4570922953561454e-02,-4.9978764310883217e-01,1.1669851842070522e-01,-9.8924648125980419e-01,7.2854614767807278e-03,-2.4989382155441636e-01,6.5634720687133496e-02,-7.4451706218431912e-01,4.2786415592746954e+00,2.4514810339571369e+02,4.9728540266700287e-03,2.8492354786282958e-01,-1.7833005879992552e+02,-1.6821409788400803e+02,-1.2390044820574420e-01,2.5657378482837612e-01
5.3000000000000000e+01,5.2999999999999999e-02,3.6870591001285948e+00,2.6943451524880962e-02,2.1027018261405506e-01,1.5437460578910014e+00,1.2047594021230454e+01,-2.2025207311238359e-03,4.5673853722288087e-03,-1.2619514218346417e-01,2.6169190523849928e-01,4.0031815876591446e-15,4.8859997336581785e-15,8.1536347784448336e-20,3.6071619814438300e-19,2.8865798640254070e-15,3.5527136788005009e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3470095855993082e-02,-4.9981852358394080e-01,1.1783216544769629e-01,-9.8880580197729173e-01,6.7350479279965417e-03,-2.4990926179197068e-01,6.5651130651844830e-02,-7.4431216278061718e-01,4.2771124699697696e+00,2.4506049303204284e+02,5.0707106710482543e-03,2.9053032058301448e-01,-1.7845625394210902e+02,-1.6795240597876955e+02,-1.2619514218347563e-01,2.6169190523851049e-01
5.4000000000000000e+01,5.3999999999999999e-02,3.6870591001285948e+00,2.4700859492455152e-02,2.1492737959947056e-01,1.4152549992633370e+00,1.2314431752855812e+01,-2.2425920324258128e-03,4.6571969854155059e-03,-1.2849105862766452e-01,2.6683773162535851e-01,4.3115534735288633e-15,5.0516064660917077e-15,3.1401851226535854e-16,2.0786674026922302e-19,3.1086244689504383e-15,3.5527136788005009e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2349173884860445e-02,-4.9984747464037615e-01,1.1898741354547142e-01,-9.8834341714357254e-01,6.1745869424302217e-03,-2.4992373732018838e-01,6.5668293715166096e-02,-7.4409544589197529e-01,4.2755565815566250e+00,2.4497134719257636e+02,5.1690137149036008e-03,2.9616267010921526e-01,-1.7858474500073666e+02,-1.6768556824714420e+02,-1.2849105862765264e-01,2.6683773162535507e-01
5.5000000000000000e+01,5.5000000000000000e-02,3.6870591001285948e+00,2.2418163764721697e-02,2.1967491204386186e-01,1.2844661681516658e+00,1.2586445325020861e+01,-2.2826957277334589e-03,4.7475324443913055e-03,-1.3078883111167125e-01,2.7201357216504901e-01,4.1305413213289301e-15,5.2006769741718661e-15,4.7520653404445799e-20,3.6742141418564456e-19,2.8865798640254070e-15,3.5527136788005009e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,1.1208143006976503e-02,-4.9987436174536415e-01,1.2016432253085801e-01,-9.8785853253736811e-01,5.6040715034882489e-03,-2.4993718087268238e-01,6.5686232768917413e-02,-7.4386644714136718e-01,4.2739738869506878e+00,2.4488066547139803e+02,5.2678044853582016e-03,3.0182296431110961e-01,-1.7871553383184832e+02,-1.6741355467497914e+02,-1.3078883111166326e-01,2.7201357216504868e-01
5.6000000000000000e+01,5.6000000000000001e-02,3.6870591001285948e+00,2.0095320165910844e-02,2.2451334643968660e-01,1.1513770334708247e+00,1.2863667195352550e+01,-2.3228435988108544e-03,4.8384343958247557e-03,-1.3308913468084135e-01,2.7722187033168888e-01,3.8205747272305046e-15,5.0506955003393796e-15,1.1102256925819552e-16,1.1102243264809511e-16,2.6645352591003757e-15,3.5527136788005009e-15,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,1.0046983852424300e-02,-4.9989904792414752e-01,1.2136295820660689e-01,-9.8735033149367402e-01,5.0234919262121466e-03,-2.4994952396207404e-01,6.5704971029515752e-02,-7.4362468970891171e-01,4.2723643672767135e+00,2.4478844678703604e+02,5.3671267720479679e-03,3.0751371215002160e-01,-1.7884862296652918e+02,-1.6713633280464745e+02,-1.3308913468083494e-01,2.7722187033167667e-01
5.7000000000000000e+01,5.7000000000000002e-02,3.6870591001285948e+00,1.7732271974442500e-02,2.2944329443540354e-01,1.0159843453136663e+00,1.3146132408726109e+01,-2.3630481914683425e-03,4.9299479957169634e-03,-1.3539268815715810e-01,2.8246521337356123e-01,4.3116378108287414e-15,5.0511245000787795e-15,3.1401857694235446e-16,5.4991422711728575e-19,2.8865798640254070e-15,3.5527136788005009e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.8656713595429652e-03,-4.9992139369239297e-01,1.2258339272729647e-01,-9.8681797392984549e-01,4.4328356797714791e-03,-2.4996069684619679e-01,6.5724532043419881e-02,-7.4336968381112023e-01,4.2707279910864528e+00,2.4469468933763841e+02,5.4670269796000051e-03,3.1323757241523431e-01,-1.7898401565468632e+02,-1.6685386759127388e+02,-1.3539268815716635e-01,2.8246521337355057e-01
5.8000000000000000e+01,5.8000000000000003e-02,3.6870591001285948e+00,1.5328949114670041e-02,2.3446541550671490e-01,8.7828408864139307e-01,1.3433878750315969e+01,-2.4033228597724640e-03,5.0221210713113753e-03,-1.3770025667227356e-01,2.8774634158986134e-01,4.0033828849139253e-15,5.0517326071213662e-15,1.2302091236616782e-19,2.7593407551079133e-20,2.8865798640254070e-15,3.5527136788005009e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,7.6641743987294246e-03,-4.9994125698004349e-01,1.2382570498863164e-01,-9.8626059528668664e-01,3.8320871993647067e-03,-2.4997062849002202e-01,6.5744939693680698e-02,-7.4310092613336598e-01,4.2690647135318835e+00,2.4459939055360275e+02,5.5675542945907231e-03,3.1899736328998468e-01,-1.7912171591135859e+02,-1.6656612124968402e+02,-1.3770025667227020e-01,2.8774634158986867e-01
5.9000000000000000e+01,5.9000000000000004e-02,3.6870591001285948e+00,1.2885267299972171e-02,2.3958041980524997e-01,7.3827143418633512e-01,1.3726946908813304e+01,-2.4436818146978717e-03,5.1150042985351066e-03,-1.4001265445505814e-01,2.9306815849733581e-01,4.3117447896476396e-15,5.2245763144612112e-15,2.2204465544414994e-16,2.2204513442231032e-16,3.1086244689504383e-15,3.7747582837255322e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,6.4424553729334850e-03,-4.9995849304594053e-01,1.2508998104241109e-01,-9.8567730537722209e-01,3.2212276864667356e-03,-2.4997924652297057e-01,6.5766218207672464e-02,-7.4281789921158226e-01,4.2673744754895413e+00,2.4450254704740408e+02,5.6687608686131928e-03,3.2479607284045053e-01,-1.7926172856581366e+02,-1.6627305309118671e+02,-1.4001265445506589e-01,2.9306815849734608e-01
6.0000000000000000e+01,5.9999999999999998e-02,3.6870591001285948e+00,1.0401127122238760e-02,2.4478907120197690e-01,5.9594068628333241e-01,1.4025380650800678e+01,-2.4841401777334102e-03,5.2086513967268986e-03,-1.4233074790300260e-01,2.9843374198737266e-01,4.6209076156316433e-15,5.5153227533435153e-15,2.9495308793915259e-19,3.1401854410527267e-16,3.1086244689504383e-15,3.7747582837255322e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,5.2004697924792368e-03,-4.9997295438247208e-01,1.2637631453969625e-01,-9.8506718713503572e-01,2.6002348962396106e-03,-2.4998647719123637e-01,6.5788392166087908e-02,-7.4252007075875492e-01,4.2656572026309263e+00,2.4440415456033307e+02,5.7707020192740840e-03,3.3063687053202684e-01,-1.7940405931371666e+02,-1.6597461934919934e+02,-1.4233074790299924e-01,2.9843374198737171e-01
6.1000000000000000e+01,6.0999999999999999e-02,3.6870591001285948e+00,7.8764130822184010e-03,2.5009219054461007e-01,4.5128522731274268e-01,1.4329227007387750e+01,-2.5247140400203615e-03,5.3031193426331912e-03,-1.4465545897058993e-01,3.0384635658707337e-01,4.6209802620511894e-15,5.5182641594802100e-15,4.3643192691830543e-22,2.2204491230663901e-16,3.1086244689504383e-15,3.9968028886505635e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9381658215693763e-03,-4.9998449060942063e-01,1.2768480720500852e-01,-9.8442929525316791e-01,1.9690829107846786e-03,-2.4999224530471065e-01,6.5811486513289136e-02,-7.4220689293129538e-01,4.2639128044334393e+00,2.4430420790582684e+02,5.8734364511829965e-03,3.3652311989108169e-01,-1.7954871477268728e+02,-1.6567077299261226e+02,-1.4465545897058027e-01,3.0384635658707199e-01
6.2000000000000000e+01,6.2000000000000000e-02,3.6870591001285948e+00,5.3109925545415399e-03,2.5549065915052477e-01,3.0429745840063394e-01,1.4638536474340535e+01,-2.5654205276768620e-03,5.3984686059146813e-03,-1.4698776891210880e-01,3.0930946695278450e-01,4.4414998863212317e-15,5.5168467600318316e-15,1.0119578607803791e-20,2.2204480611880866e-16,3.3306690738754696e-15,3.7747582837255322e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,2.6554837935162767e-03,-4.9999294835609670e-01,1.2901556934471486e-01,-9.8376265470354229e-01,1.3277418967581271e-03,-2.4999647417804868e-01,6.5835526569115746e-02,-7.4187780152982064e-01,4.2621411731255883e+00,2.4420270090903375e+02,5.9770264992611878e-03,3.4245839244551934e-01,-1.7969570254159939e+02,-1.6536146352565947e+02,-1.4698776891210705e-01,3.0930946695277584e-01
6.3000000000000000e+01,6.3000000000000000e-02,3.6870591001285948e+00,2.7047146804911534e-03,2.6098542255923202e-01,1.5496873597921804e-01,1.4953363227082379e+01,-2.6062778740503878e-03,5.4947634087072362e-03,-1.4932872242141595e-01,3.1482675274184246e-01,4.7525803628171733e-15,5.6801780950990986e-15,2.0714116660019358e-19,8.3377206405073660e-20,3.1086244689504383e-15,3.7747582837255322e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3523556913886618e-03,-4.9999817113073919e-01,1.3036872039313707e-01,-9.8306625912573953e-01,6.7617784569431831e-04,-2.4999908556536996e-01,6.5860538042263037e-02,-7.4153221512824052e-01,4.2603421825594996e+00,2.4409962634221301e+02,6.0815383970202050e-03,3.4844648309601378e-01,-1.7984503126402078e+02,-1.6504663677291762e+02,-1.4932872242142492e-01,3.1482675274183042e-01
6.4000000000000000e+01,6.4000000000000001e-02,3.6870591001285948e+00,5.7409180749004568e-05,2.6657749457136204e-01,3.2893037622216559e-03,1.5273765352110660e+01,-2.6473054997421500e-03,5.5920720121300626e-03,-1.5167943221699642e-01,3.2040212502828269e-01,4.5782670599158852e-15,5.8281658816229458e-15,1.2221109589691831e-19,7.9559563481699595e-20,3.1086244689504383e-15,3.9968028886505635e-15,1.1102230246251565e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,2.8704590358734786e-05,-4.9999999917604648e-01,1.3174438950035264e-01,-9.8233906907261948e-01,1.4352295179353260e-05,-2.4999999958802360e-01,6.5886547045355875e-02,-7.4116953412433417e-01,4.2585156870029222e+00,2.4399497585552172e+02,6.1870425728139979e-03,3.5449142709000442e-01,-1.7999671069623778e+02,-1.6472623464788936e+02,-1.5167943221698865e-01,3.2040212502828358e-01
6.5000000000000000e+01,6.5000000000000002e-02,3.6870591001285948e+00,-2.6311149206167716e-03,2.7226796160440148e-01,-1.5075178036523965e-01,1.5599805096562150e+01,-2.6885241013657772e-03,5.6904670330394699e-03,-1.5404108412746137e-01,3.2603974445149320e-01,4.8907208310546950e-15,5.8487297769926894e-15,2.1449313080874731e-19,9.5111810341901827e-20,3.3306690738754696e-15,4.2188474935755949e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.3155559424262286e-03,-4.9999826930956703e-01,1.3314271616614365e-01,-9.8158001009878948e-01,-6.5777797121312979e-04,-2.4999913465478391e-01,6.5913580111858883e-02,-7.4078913970417948e-01,4.2527760027165113e+00,2.4366611617017281e+02,6.2936139774959696e-03,3.6059751879506213e-01,1.7984924821963480e+02,-1.6440019490343784e+02,-1.5404108412746756e-01,3.2603974445148498e-01
6.6000000000000000e+01,6.6000000000000003e-02,3.6870591001285948e+00,-5.3610706707575995e-03,2.7805798739919990e-01,-3.0716672310577980e-01,1.5931549137875981e+01,-2.7299557501408288e-03,5.7900257947984379e-03,-1.5641494274054019e-01,3.3174404131383051e-01,4.5783509482125411e-15,6.0000530685725234e-15,1.7888301085770399e-19,2.2204510241073982e-16,3.3306690738754696e-15,4.2188474935755949e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.6805224951510632e-03,-4.9999281474752516e-01,1.3456385092511142e-01,-9.8078797067620083e-01,-1.3402612475755487e-03,-2.4999640737376294e-01,6.5941664214980378e-02,-7.4039039271186413e-01,4.2468552278331924e+00,2.4332688075791160e+02,6.4013324474017546e-03,3.6676933249627058e-01,1.7969283327689425e+02,-1.6406845086212402e+02,-1.5641494274053791e-01,3.3174404131383300e-01
