Moment matrix rank condition
================================================================================
Rank threshold: 1.00e-02
Dominant weight threshold: 0.999
Number of moment matrices: 188

Worst rank proxy: 1
Minimum dominant weight: 9.9999999e-01
Maximum second weight: 6.0948956e-10
All blocks rank-one: True

Per-block rank proxy
--------------------------------------------------------------------------------
block   shape       dominant_weight      second_weight       rank_proxy   status
50      22x22       9.99999998e-01       4.05302969e-10      1            tight
51      22x22       9.99999998e-01       3.70939810e-10      1            tight
52      22x22       9.99999997e-01       3.50086147e-10      1            tight
53      22x22       9.99999998e-01       3.93852641e-10      1            tight
54      22x22       9.99999998e-01       3.35002811e-10      1            tight
55      22x22       9.99999996e-01       4.58521368e-10      1            tight
56      22x22       9.99999996e-01       4.44531662e-10      1            tight
57      22x22       9.99999997e-01       4.19195389e-10      1            tight
58      22x22       9.99999997e-01       4.19203203e-10      1            tight
59      22x22       9.99999998e-01       4.05462774e-10      1            tight
60      22x22       9.99999998e-01       3.81143593e-10      1            tight
61      22x22       9.99999997e-01       3.57342468e-10      1            tight
62      22x22       9.99999998e-01       3.97821574e-10      1            tight
63      22x22       9.99999998e-01       3.51441848e-10      1            tight
64      22x22       9.99999996e-01       4.63333603e-10      1            tight
65      22x22       9.99999996e-01       4.49617161e-10      1            tight
66      22x22       9.99999997e-01       4.24632492e-10      1            tight
67      22x22       9.99999997e-01       4.22189698e-10      1            tight
68      22x22       9.99999998e-01       4.09234071e-10      1            tight
69      22x22       9.99999998e-01       3.88409780e-10      1            tight
70      22x22       9.99999997e-01       3.69320825e-10      1            tight
71      22x22       9.99999998e-01       4.03513779e-10      1            tight
72      22x22       9.99999998e-01       3.58081260e-10      1            tight
73      22x22       9.99999996e-01       4.70451350e-10      1            tight
74      22x22       9.99999996e-01       4.52039683e-10      1            tight
75      22x22       9.99999997e-01       4.29515062e-10      1            tight
76      22x22       9.99999997e-01       4.20441759e-10      1            tight
77      22x22       9.99999998e-01       4.13718902e-10      1            tight
78      22x22       9.99999998e-01       3.94668827e-10      1            tight
79      22x22       9.99999997e-01       3.65506014e-10      1            tight
80      22x22       9.99999998e-01       4.13216380e-10      1            tight
81      22x22       9.99999998e-01       3.56726251e-10      1            tight
82      22x22       9.99999996e-01       4.75119566e-10      1            tight
83      22x22       9.99999996e-01       4.51480804e-10      1            tight
84      22x22       9.99999997e-01       4.31090690e-10      1            tight
85      22x22       9.99999997e-01       4.17288288e-10      1            tight
86      22x22       9.99999998e-01       4.15771004e-10      1            tight
87      22x22       9.99999998e-01       3.97429444e-10      1            tight
88      22x22       9.99999997e-01       3.51060040e-10      1            tight
89      22x22       9.99999998e-01       4.20509404e-10      1            tight
90      22x22       9.99999998e-01       3.49801244e-10      1            tight
91      22x22       9.99999996e-01       4.76503712e-10      1            tight
92      22x22       9.99999996e-01       4.49499306e-10      1            tight
93      22x22       9.99999997e-01       4.29996515e-10      1            tight
94      22x22       9.99999997e-01       4.14157179e-10      1            tight
95      22x22       9.99999998e-01       4.15675467e-10      1            tight
96      22x22       9.99999998e-01       3.97643837e-10      1            tight
97      22x22       9.99999997e-01       3.35411725e-10      1            tight
98      22x22       9.99999998e-01       4.24216232e-10      1            tight
99      22x22       9.99999998e-01       3.41096879e-10      1            tight
100     22x22       9.99999996e-01       4.75809439e-10      1            tight
101     22x22       9.99999996e-01       4.47619047e-10      1            tight
102     22x22       9.99999997e-01       4.27598135e-10      1            tight
103     22x22       9.99999997e-01       4.12039315e-10      1            tight
104     22x22       9.99999998e-01       4.14237575e-10      1            tight
105     22x22       9.99999998e-01       3.96290975e-10      1            tight
106     22x22       9.99999997e-01       3.24436254e-10      1            tight
107     22x22       9.99999998e-01       4.25096252e-10      1            tight
108     22x22       9.99999998e-01       3.33499509e-10      1            tight
109     22x22       9.99999996e-01       4.74905385e-10      1            tight
110     22x22       9.99999996e-01       4.45360473e-10      1            tight
111     22x22       9.99999997e-01       4.25593917e-10      1            tight
112     22x22       9.99999997e-01       4.10224612e-10      1            tight
113     22x22       9.99999998e-01       4.13060401e-10      1            tight
114     22x22       9.99999998e-01       3.95242024e-10      1            tight
115     22x22       9.99999997e-01       3.16859626e-10      1            tight
116     22x22       9.99999998e-01       4.25309826e-10      1            tight
117     22x22       9.99999998e-01       3.27787497e-10      1            tight
118     22x22       9.99999996e-01       4.73522114e-10      1            tight
119     22x22       9.99999996e-01       4.43102982e-10      1            tight
120     22x22       9.99999997e-01       4.23753998e-10      1            tight
121     22x22       9.99999997e-01       4.08701831e-10      1            tight
122     22x22       9.99999998e-01       4.11609639e-10      1            tight
123     22x22       9.99999998e-01       3.93788880e-10      1            tight
124     22x22       9.99999997e-01       3.13511543e-10      1            tight
125     22x22       9.99999998e-01       4.24385361e-10      1            tight
126     22x22       9.99999998e-01       3.24016614e-10      1            tight
127     22x22       9.99999996e-01       4.72063623e-10      1            tight
128     22x22       9.99999996e-01       4.39665602e-10      1            tight
129     22x22       9.99999997e-01       4.22329041e-10      1            tight
130     22x22       9.99999997e-01       4.06658776e-10      1            tight
131     22x22       9.99999998e-01       4.10315755e-10      1            tight
132     22x22       9.99999998e-01       3.92312802e-10      1            tight
133     22x22       9.99999997e-01       3.12594432e-10      1            tight
134     22x22       9.99999998e-01       4.22968706e-10      1            tight
135     22x22       9.99999998e-01       3.21988838e-10      1            tight
136     22x22       9.99999996e-01       4.69789225e-10      1            tight
137     22x22       9.99999996e-01       4.33506065e-10      1            tight
138     22x22       9.99999997e-01       4.20695879e-10      1            tight
139     22x22       9.99999997e-01       4.03314484e-10      1            tight
140     22x22       9.99999998e-01       4.08418237e-10      1            tight
141     22x22       9.99999998e-01       3.89885035e-10      1            tight
142     22x22       9.99999997e-01       3.14633042e-10      1            tight
143     22x22       9.99999998e-01       4.20060144e-10      1            tight
144     22x22       9.99999998e-01       3.21803782e-10      1            tight
145     22x22       9.99999996e-01       4.65377029e-10      1            tight
146     22x22       9.99999996e-01       4.24367985e-10      1            tight
147     22x22       9.99999997e-01       4.18773810e-10      1            tight
148     22x22       9.99999997e-01       4.01726813e-10      1            tight
149     22x22       9.99999998e-01       4.04578097e-10      1            tight
150     22x22       9.99999998e-01       3.85104665e-10      1            tight
151     22x22       9.99999997e-01       3.20460859e-10      1            tight
152     22x22       9.99999998e-01       4.13918561e-10      1            tight
153     22x22       9.99999998e-01       3.23862740e-10      1            tight
154     22x22       9.99999996e-01       4.60463397e-10      1            tight
155     22x22       9.99999996e-01       4.30026252e-10      1            tight
156     22x22       9.99999997e-01       4.21116464e-10      1            tight
157     22x22       9.99999997e-01       4.14723223e-10      1            tight
158     22x22       9.99999998e-01       3.99336448e-10      1            tight
159     22x22       9.99999998e-01       3.78272766e-10      1            tight
160     22x22       9.99999997e-01       3.33997827e-10      1            tight
161     22x22       9.99999998e-01       4.03763672e-10      1            tight
162     22x22       9.99999998e-01       3.27734676e-10      1            tight
163     22x22       9.99999996e-01       4.72819903e-10      1            tight
164     22x22       9.99999997e-01       4.26416637e-10      1            tight
165     22x22       9.99999997e-01       4.41498649e-10      1            tight
166     22x22       9.99999997e-01       4.13279810e-10      1            tight
167     22x22       9.99999998e-01       4.09278567e-10      1            tight
168     22x22       9.99999998e-01       3.85842545e-10      1            tight
169     22x22       9.99999997e-01       3.53753388e-10      1            tight
170     22x22       9.99999998e-01       4.10999372e-10      1            tight
171     22x22       9.99999998e-01       3.24429143e-10      1            tight
172     22x22       9.99999996e-01       4.69396251e-10      1            tight
173     22x22       9.99999997e-01       3.88371613e-10      1            tight
174     22x22       9.99999997e-01       4.45993025e-10      1            tight
175     22x22       9.99999997e-01       3.76904162e-10      1            tight
176     22x22       9.99999998e-01       4.06954878e-10      1            tight
177     22x22       9.99999998e-01       3.89350653e-10      1            tight
178     22x22       9.99999998e-01       3.93523162e-10      1            tight
179     22x22       9.99999998e-01       4.11347169e-10      1            tight
180     22x22       9.99999998e-01       3.36186630e-10      1            tight
181     22x22       9.99999997e-01       4.50402427e-10      1            tight
182     22x22       9.99999997e-01       4.63663612e-10      1            tight
183     22x22       9.99999998e-01       3.80583184e-10      1            tight
184     22x22       9.99999998e-01       3.63767042e-10      1            tight
185     22x22       9.99999998e-01       3.37072861e-10      1            tight
186     22x22       9.99999998e-01       3.84883153e-10      1            tight
187     22x22       9.99999998e-01       3.15563024e-10      1            tight
